corpus,protocol,outer_fold,seed,inner_key,base_u32,accepted_offset,n_fit,n_validation,n_outer_test,inner_split_path,inner_split_sha256,outer_fold_sha256
ravdess,loso,19,1,P1-inner|ravdess|loso|19|1,992669969,0,1020,360,60,splits/inner/ravdess/loso/fold_019_seed_1.npz,fa193edead4b75f7a29cd55a7ffa3cf18ef871f30824e2d24e04097c5f228c6c,879dcb20cab0ea7567c970a32c1417cab348d005c8d71accd46d2fc498471419
ravdess,loso,19,2,P1-inner|ravdess|loso|19|2,3900727059,0,1020,360,60,splits/inner/ravdess/loso/fold_019_seed_2.npz,44af755e47c281c1aaa4563e0860f6a4b9a89985d588fb531e8e3fe710a0ddee,879dcb20cab0ea7567c970a32c1417cab348d005c8d71accd46d2fc498471419
ravdess,loso,20,0,P1-inner|ravdess|loso|20|0,1351729993,0,1020,360,60,splits/inner/ravdess/loso/fold_020_seed_0.npz,05fbd90ad33efb057ef80e5d1ec56bbd7896688da5068974552c6ed77eafe625,c266153b40f5a598b935c295c700beb8c871aaf1000a1a89c2acfeb25746221a
ravdess,loso,20,1,P1-inner|ravdess|loso|20|1,3342891505,0,1020,360,60,splits/inner/ravdess/loso/fold_020_seed_1.npz,24f3c02ee6abe388e8db4e3ec788078055900f8be2330bf0883a6ebbee40394e,c266153b40f5a598b935c295c700beb8c871aaf1000a1a89c2acfeb25746221a
ravdess,loso,20,2,P1-inner|ravdess|loso|20|2,3451780408,0,1020,360,60,splits/inner/ravdess/loso/fold_020_seed_2.npz,fcd19edaeb3d6c20d6fe89e63a92c574482b0505ec9c508649892e6052e0b322,c266153b40f5a598b935c295c700beb8c871aaf1000a1a89c2acfeb25746221a
ravdess,loso,21,0,P1-inner|ravdess|loso|21|0,2642140544,0,1020,360,60,splits/inner/ravdess/loso/fold_021_seed_0.npz,05625c4a891c00e4281f1aad7761ddff2ea8a12393d3adedfda4cb54d45a9bc2,89ca1ecc499c7cb0975ce6f8a8bfbf29503993809fba3e65a93998440fafd412
ravdess,loso,21,1,P1-inner|ravdess|loso|21|1,2969684188,0,1020,360,60,splits/inner/ravdess/loso/fold_021_seed_1.npz,55410ecd90220c4f0a454489f426099a0cd7012fb5a50c6d9e33b5542b3faa59,89ca1ecc499c7cb0975ce6f8a8bfbf29503993809fba3e65a93998440fafd412
ravdess,loso,21,2,P1-inner|ravdess|loso|21|2,3175798257,0,1020,360,60,splits/inner/ravdess/loso/fold_021_seed_2.npz,c5d548c208e7e05dabf4b57eb61e104ccb94ece101bec2127e5dd631296f321d,89ca1ecc499c7cb0975ce6f8a8bfbf29503993809fba3e65a93998440fafd412
ravdess,loso,22,0,P1-inner|ravdess|loso|22|0,4260449285,0,1020,360,60,splits/inner/ravdess/loso/fold_022_seed_0.npz,fcd5bbd19096f62120d66d16b685b06b07b16b5becef47cbb951460645343d88,5c924a3d3cddfec85bca96e1b181499ccb45605ee9957d0c4e01a5a3f9d4fe67
ravdess,loso,22,1,P1-inner|ravdess|loso|22|1,759956760,0,1020,360,60,splits/inner/ravdess/loso/fold_022_seed_1.npz,8b5305a93b996bd6967ff7024093c09a44dad0dc035d05572fb777d7dceb2be7,5c924a3d3cddfec85bca96e1b181499ccb45605ee9957d0c4e01a5a3f9d4fe67
ravdess,loso,22,2,P1-inner|ravdess|loso|22|2,1126506427,0,1020,360,60,splits/inner/ravdess/loso/fold_022_seed_2.npz,68b72442ef7367e01190d590393c8dbd17e940cfab36fed5cf1b17b5b5d03584,5c924a3d3cddfec85bca96e1b181499ccb45605ee9957d0c4e01a5a3f9d4fe67
ravdess,loso,23,0,P1-inner|ravdess|loso|23|0,2447907838,0,1020,360,60,splits/inner/ravdess/loso/fold_023_seed_0.npz,9bbcc75725ae04bbc5fc588089969a7bf0a26515d3da3dbb9d686d02547a9ff9,fff917e7f9fe88dc51a7fa6e49bb74b8a16ffff571e9fecc31c9abf53c7675ca
ravdess,loso,23,1,P1-inner|ravdess|loso|23|1,1909727489,0,1020,360,60,splits/inner/ravdess/loso/fold_023_seed_1.npz,2b601b42e08bb98c3febf9beb5a1fbbadb1ed96a2278d7e8d247186e202224b6,fff917e7f9fe88dc51a7fa6e49bb74b8a16ffff571e9fecc31c9abf53c7675ca
ravdess,loso,23,2,P1-inner|ravdess|loso|23|2,2807023095,0,1020,360,60,splits/inner/ravdess/loso/fold_023_seed_2.npz,4d020e748ddb0cee755da26da5a03c70e60006be7ca84056508c2e33b2d6da0b,fff917e7f9fe88dc51a7fa6e49bb74b8a16ffff571e9fecc31c9abf53c7675ca
