corpus,protocol,outer_fold,seed,inner_key,base_u32,accepted_offset,n_fit,n_validation,n_outer_test,inner_split_path,inner_split_sha256,outer_fold_sha256
cremad,loso,19,1,P1-inner|cremad|loso|19|1,2930886818,0,5486,1874,82,splits/inner/cremad/loso/fold_019_seed_1.npz,b5204acaf4cc94923300961243b70333d59c9f27beea19df341f7d426fb18087,b7feb377974f16ca61d5bb95356c60cab412a458a71f9c28568ae289c21a3d49
cremad,loso,19,2,P1-inner|cremad|loso|19|2,2409837086,0,5474,1886,82,splits/inner/cremad/loso/fold_019_seed_2.npz,b0e1298940290587f8598d7cfe717463e3c6c9edf7a9c1c45cf0dcb6ea1ac4ff,b7feb377974f16ca61d5bb95356c60cab412a458a71f9c28568ae289c21a3d49
cremad,loso,20,0,P1-inner|cremad|loso|20|0,695669236,0,5481,1879,82,splits/inner/cremad/loso/fold_020_seed_0.npz,ccf10168500d00e659e4003363926a974b34570d6ceb671afc9dfa9e613074b5,9212a787130173ff2bacba858281e4c6757dd1968a9787b17f64c972a6d2bf5c
cremad,loso,20,1,P1-inner|cremad|loso|20|1,46504716,0,5480,1880,82,splits/inner/cremad/loso/fold_020_seed_1.npz,3758cafbf11f29e4994ef3281a323e53c9d74cec628ff83145b342a6136faf86,9212a787130173ff2bacba858281e4c6757dd1968a9787b17f64c972a6d2bf5c
cremad,loso,20,2,P1-inner|cremad|loso|20|2,3453520754,0,5486,1874,82,splits/inner/cremad/loso/fold_020_seed_2.npz,c53bc9f0acb9f11f5a5d8b3ad2525b7ef6d1dcb50d8925481b31dfb0049f8bed,9212a787130173ff2bacba858281e4c6757dd1968a9787b17f64c972a6d2bf5c
cremad,loso,21,0,P1-inner|cremad|loso|21|0,3220536861,0,5474,1886,82,splits/inner/cremad/loso/fold_021_seed_0.npz,acdbe195ce3f3d4929733791344e75d113dce619b4260f30b463c58971d5a657,5c536325c3912d8c681de40382884cf5dafd6c56d5e9452befca0ad180b9cea5
cremad,loso,21,1,P1-inner|cremad|loso|21|1,4176419635,0,5482,1878,82,splits/inner/cremad/loso/fold_021_seed_1.npz,c446aac49dabf5933e4672de3d0d6fb036061093616aa52568091a2e4a0f31c4,5c536325c3912d8c681de40382884cf5dafd6c56d5e9452befca0ad180b9cea5
cremad,loso,21,2,P1-inner|cremad|loso|21|2,4249133738,0,5475,1885,82,splits/inner/cremad/loso/fold_021_seed_2.npz,af45d36096ce5cb8a74506a3a394ed6ba7481211e38d11917a98234910ab438f,5c536325c3912d8c681de40382884cf5dafd6c56d5e9452befca0ad180b9cea5
cremad,loso,22,0,P1-inner|cremad|loso|22|0,146638247,0,5475,1885,82,splits/inner/cremad/loso/fold_022_seed_0.npz,bc1610ef48dba46ac2e7ea722491aad8376fc76f6815d67ae96fcb2f488b8b89,874171c6223d6c3b0ef7482af009215793feb46f1b8b9907ee0d92bb284ba462
cremad,loso,22,1,P1-inner|cremad|loso|22|1,899503799,0,5480,1880,82,splits/inner/cremad/loso/fold_022_seed_1.npz,7de1a91829b5e0577b45d9ea04a9a5185621208f2f9281970cae0ebb9b317915,874171c6223d6c3b0ef7482af009215793feb46f1b8b9907ee0d92bb284ba462
cremad,loso,22,2,P1-inner|cremad|loso|22|2,178463632,0,5480,1880,82,splits/inner/cremad/loso/fold_022_seed_2.npz,9e7975743f2381d6ab61d4fbd003d57340b962d37ec68d82b5f688cc896adcb6,874171c6223d6c3b0ef7482af009215793feb46f1b8b9907ee0d92bb284ba462
cremad,loso,23,0,P1-inner|cremad|loso|23|0,3139765896,0,5480,1880,82,splits/inner/cremad/loso/fold_023_seed_0.npz,5e72d4abc746e896c5af53a2df5c38b1e736c508ac6aca1e8f87f6a2d3c6237d,28a004a6fd5785962a09c8c978265460328ee7572c4c7cc844194365b6faa6fe
cremad,loso,23,1,P1-inner|cremad|loso|23|1,2298681167,0,5474,1886,82,splits/inner/cremad/loso/fold_023_seed_1.npz,34a84cf6f6cf75a2467d1f0c9b060413f8ac0fe3412d66a2c044e689d420d1b6,28a004a6fd5785962a09c8c978265460328ee7572c4c7cc844194365b6faa6fe
cremad,loso,23,2,P1-inner|cremad|loso|23|2,1345727152,0,5480,1880,82,splits/inner/cremad/loso/fold_023_seed_2.npz,cd5e151b91379ab94c4f1a9c6248abafadfacddedaed1a9b8a0634fcaba7a933,28a004a6fd5785962a09c8c978265460328ee7572c4c7cc844194365b6faa6fe
cremad,loso,24,0,P1-inner|cremad|loso|24|0,1175575620,0,5481,1879,82,splits/inner/cremad/loso/fold_024_seed_0.npz,a2700d0c32e98dc5764a74d8d263aedbd4e06161a75dc052f474e085c71f27e8,9c61ed99413cb1039e7ae5b7d1a0d372c2b9215d5f8c44baab95b7104c84c2e6
cremad,loso,24,1,P1-inner|cremad|loso|24|1,69603613,0,5480,1880,82,splits/inner/cremad/loso/fold_024_seed_1.npz,7b604798725bb60c5a19b0abe71f792f1341285664bfe70b1d77dd1e6ba41c5a,9c61ed99413cb1039e7ae5b7d1a0d372c2b9215d5f8c44baab95b7104c84c2e6
cremad,loso,24,2,P1-inner|cremad|loso|24|2,3110098473,0,5486,1874,82,splits/inner/cremad/loso/fold_024_seed_2.npz,f852fd125d0d72ec4b4a19b76fa7c79ba97935064004481ae17e0ec303293c5e,9c61ed99413cb1039e7ae5b7d1a0d372c2b9215d5f8c44baab95b7104c84c2e6
cremad,loso,25,0,P1-inner|cremad|loso|25|0,3780893135,0,5481,1879,82,splits/inner/cremad/loso/fold_025_seed_0.npz,dec4bf6e03283e97bffa31d313be1ad1f14d6bf05fe4a2fbc0002559ba41970e,d289267672698e856881159948befd525af0d00e4a0fc0bb65703b49a207dd59
cremad,loso,25,1,P1-inner|cremad|loso|25|1,1717269111,0,5475,1885,82,splits/inner/cremad/loso/fold_025_seed_1.npz,5d4569c1ca704138004fc2327ba0a2fac4b635cacdfe69a875e9ba659640e326,d289267672698e856881159948befd525af0d00e4a0fc0bb65703b49a207dd59
cremad,loso,25,2,P1-inner|cremad|loso|25|2,3626144874,0,5482,1878,82,splits/inner/cremad/loso/fold_025_seed_2.npz,4f0a5608c133b623bd63a068f2b9a380023e4ab961fbc7e80a9d1dacf7703ff9,d289267672698e856881159948befd525af0d00e4a0fc0bb65703b49a207dd59
cremad,loso,26,0,P1-inner|cremad|loso|26|0,2709662747,0,5493,1867,82,splits/inner/cremad/loso/fold_026_seed_0.npz,39be145916fde6e0bbb40742258a1c80bb25fa0e581d29b2b6a7cd40fdaf8e70,542f8992f0d37cafff9d5473145200ed237fd3c3c7062529543d5e7760d8f28b
cremad,loso,26,1,P1-inner|cremad|loso|26|1,3933885285,0,5475,1885,82,splits/inner/cremad/loso/fold_026_seed_1.npz,101aa970678f693751547d43c3a3ad01d85b8e6384ef195b3bc6bc7fbc86570f,542f8992f0d37cafff9d5473145200ed237fd3c3c7062529543d5e7760d8f28b
cremad,loso,26,2,P1-inner|cremad|loso|26|2,1406930257,0,5482,1878,82,splits/inner/cremad/loso/fold_026_seed_2.npz,66597fd051330fe09794c1087d12e1280a79df5e3f46ceb537d0fa79f82d2c43,542f8992f0d37cafff9d5473145200ed237fd3c3c7062529543d5e7760d8f28b
cremad,loso,27,0,P1-inner|cremad|loso|27|0,3506357520,0,5480,1880,82,splits/inner/cremad/loso/fold_027_seed_0.npz,1cfa301ac260c605611bfa167627372974e6cfd70b3d93f0c2439b77a79d02b1,da2fb240ebe385b6bf311f1b8a6f89dc1394ed4d55021040694532bf5541405b
cremad,loso,27,1,P1-inner|cremad|loso|27|1,3906479192,0,5474,1886,82,splits/inner/cremad/loso/fold_027_seed_1.npz,9f7b1ff3b829a88ee96a2f259e6340eff16bfdbb3559813d6b9541fb947eede7,da2fb240ebe385b6bf311f1b8a6f89dc1394ed4d55021040694532bf5541405b
cremad,loso,27,2,P1-inner|cremad|loso|27|2,1129729238,0,5480,1880,82,splits/inner/cremad/loso/fold_027_seed_2.npz,781afce18b562c275494e4b6a1c1bf51ac3dd2d3a590f0126563eef70481011b,da2fb240ebe385b6bf311f1b8a6f89dc1394ed4d55021040694532bf5541405b
cremad,loso,28,0,P1-inner|cremad|loso|28|0,2802118797,0,5480,1880,82,splits/inner/cremad/loso/fold_028_seed_0.npz,b34b849d7bc1477836aed0aa83d3dc994592f686afbce0c25f3b907d394f883b,e2488c11fc721af35f13dbe41f681b0540f344115f72c2ed15e83b1f9c76e67b
cremad,loso,28,1,P1-inner|cremad|loso|28|1,3862359581,0,5474,1886,82,splits/inner/cremad/loso/fold_028_seed_1.npz,773678b5ee280cc767b495bf6a1bb7bd9a9ce3fbf97de4ac713b6b240f4f4f47,e2488c11fc721af35f13dbe41f681b0540f344115f72c2ed15e83b1f9c76e67b
cremad,loso,28,2,P1-inner|cremad|loso|28|2,752140697,0,5475,1885,82,splits/inner/cremad/loso/fold_028_seed_2.npz,97c3f0cb17b1f12f48d658e658df54224dd9387d25cd171ae259aff8f15672e1,e2488c11fc721af35f13dbe41f681b0540f344115f72c2ed15e83b1f9c76e67b
cremad,loso,29,0,P1-inner|cremad|loso|29|0,1854291039,0,5476,1884,82,splits/inner/cremad/loso/fold_029_seed_0.npz,9304629fad33967bd0907a96c9dfed6738246c1f3c33b917c9e0d0eb4db08da4,23d09869c029d8601836dea6240220418d15b34c6947f8c295d9bf803f12728e
cremad,loso,29,1,P1-inner|cremad|loso|29|1,1617089346,0,5480,1880,82,splits/inner/cremad/loso/fold_029_seed_1.npz,c33563ac44df171258e6b6e9b881b87bb6c7dcb808c84a8166938680688e2c64,23d09869c029d8601836dea6240220418d15b34c6947f8c295d9bf803f12728e
cremad,loso,29,2,P1-inner|cremad|loso|29|2,1690876237,0,5481,1879,82,splits/inner/cremad/loso/fold_029_seed_2.npz,df8ce9ed7c6606d8cb8521af553bd8afc2013bd60127284e538a1240e11e6821,23d09869c029d8601836dea6240220418d15b34c6947f8c295d9bf803f12728e
cremad,loso,30,0,P1-inner|cremad|loso|30|0,279190066,0,5480,1880,82,splits/inner/cremad/loso/fold_030_seed_0.npz,fdb8874de1fd616f671c0ba37b74b4aaa28a81b3b8e03b372cce875de0e1a4ec,488ed223d2160ab93b678b91fd7af2eaf12b4b27d31ccaa8ba9cc402d5c0b01f
cremad,loso,30,1,P1-inner|cremad|loso|30|1,2110576872,0,5475,1885,82,splits/inner/cremad/loso/fold_030_seed_1.npz,d6b3e68f5ecbf06d1ac96bd50f7ac09ec87af9543239993a3ca26ccc47b6d357,488ed223d2160ab93b678b91fd7af2eaf12b4b27d31ccaa8ba9cc402d5c0b01f
cremad,loso,30,2,P1-inner|cremad|loso|30|2,1054992850,0,5480,1880,82,splits/inner/cremad/loso/fold_030_seed_2.npz,24a42c22fde3b8f4744d09000568ecce4897871b275a9397a920809bde6b1214,488ed223d2160ab93b678b91fd7af2eaf12b4b27d31ccaa8ba9cc402d5c0b01f
cremad,loso,31,0,P1-inner|cremad|loso|31|0,3117079589,0,5486,1874,82,splits/inner/cremad/loso/fold_031_seed_0.npz,c0c3031de86b198d44f507e6770ac4cae5e30e340b5fbbe27c53442d333fed2b,d5a2699511416923ba652f70d9831abe76ffd01a0dea6060cecb8ebcf335e602
cremad,loso,31,1,P1-inner|cremad|loso|31|1,3032913686,0,5475,1885,82,splits/inner/cremad/loso/fold_031_seed_1.npz,e69b7449703ce097cdf53cbe75ba71550c20afb9d1b70311ba438a0920345e72,d5a2699511416923ba652f70d9831abe76ffd01a0dea6060cecb8ebcf335e602
cremad,loso,31,2,P1-inner|cremad|loso|31|2,3615739764,0,5481,1879,82,splits/inner/cremad/loso/fold_031_seed_2.npz,d2b49d1b2b27f44882fc78118e0d4d810d02b6bb545e51d3b3dd48ab112a431b,d5a2699511416923ba652f70d9831abe76ffd01a0dea6060cecb8ebcf335e602
cremad,loso,32,0,P1-inner|cremad|loso|32|0,3168342578,0,5487,1873,82,splits/inner/cremad/loso/fold_032_seed_0.npz,d2335cb494d20f818d5fa4ae6774036e16592528e457c6e449a6be27331c47da,b71d5bc52db6b937f00496b7496505e155600cb8c98a70b902914666c284afdb
cremad,loso,32,1,P1-inner|cremad|loso|32|1,237069690,0,5474,1886,82,splits/inner/cremad/loso/fold_032_seed_1.npz,c3671879a825373d3b471cc9f9bde51a61dc911dc345b9183372147d459ef6e0,b71d5bc52db6b937f00496b7496505e155600cb8c98a70b902914666c284afdb
cremad,loso,32,2,P1-inner|cremad|loso|32|2,1374685351,0,5487,1873,82,splits/inner/cremad/loso/fold_032_seed_2.npz,433d957bcdd78aae7fa9f77a9c60b6165e9e626a912ec2854ddd75b658deef51,b71d5bc52db6b937f00496b7496505e155600cb8c98a70b902914666c284afdb
cremad,loso,33,0,P1-inner|cremad|loso|33|0,1842713362,0,5480,1880,82,splits/inner/cremad/loso/fold_033_seed_0.npz,29cf04e8e848c4f27c88e06f0190ffbabc60ee11997414bb754d4809a003be73,f3dda75d832c5ab508915f73303bff51c6e5469614c17cfd4a9f9fa78e634d0e
cremad,loso,33,1,P1-inner|cremad|loso|33|1,3866778339,0,5481,1879,82,splits/inner/cremad/loso/fold_033_seed_1.npz,ab5a1255f24348c6df0e5f2730e24daf79750b7b17f8d5770a0df34afb2218eb,f3dda75d832c5ab508915f73303bff51c6e5469614c17cfd4a9f9fa78e634d0e
cremad,loso,33,2,P1-inner|cremad|loso|33|2,1457053287,0,5475,1885,82,splits/inner/cremad/loso/fold_033_seed_2.npz,54534bf8f7034311c6bb0d9ec64d8af2180e70b1cf5e1a7cc9489dc41723a057,f3dda75d832c5ab508915f73303bff51c6e5469614c17cfd4a9f9fa78e634d0e
cremad,loso,34,0,P1-inner|cremad|loso|34|0,2869010893,0,5481,1879,82,splits/inner/cremad/loso/fold_034_seed_0.npz,d3d61093d0d93eefe67dad5206034e6688cefe95661c35fd4177d49416eda688,0c262c9ec85d59fab5bbf859497ba963cf9037794e5279ed38c93d770cfd471a
cremad,loso,34,1,P1-inner|cremad|loso|34|1,465844178,0,5476,1884,82,splits/inner/cremad/loso/fold_034_seed_1.npz,e52da994a9b9918e6c6a47267d244296276ae3c50cc1e9fd3ddfb78631ebfd8d,0c262c9ec85d59fab5bbf859497ba963cf9037794e5279ed38c93d770cfd471a
cremad,loso,34,2,P1-inner|cremad|loso|34|2,2636210093,0,5480,1880,82,splits/inner/cremad/loso/fold_034_seed_2.npz,82a05844cd964f7a57aa9c7ac5c76b4642761ded9d67b6ef59330d39f411a75f,0c262c9ec85d59fab5bbf859497ba963cf9037794e5279ed38c93d770cfd471a
cremad,loso,35,0,P1-inner|cremad|loso|35|0,3383416929,0,5486,1874,82,splits/inner/cremad/loso/fold_035_seed_0.npz,3561aebe56239e68c8249ec7cb8ff5ba08c69f330729d93c5b2c05b30e1f9185,106df74779067135aa34d5c31b05a2158fdfd0662c43ab181e1aa05b8a1b1052
cremad,loso,35,1,P1-inner|cremad|loso|35|1,156264298,0,5486,1874,82,splits/inner/cremad/loso/fold_035_seed_1.npz,c544b85c6a0fa267d6916597055e9b803263b83d2882236c01a1d0f23860fb28,106df74779067135aa34d5c31b05a2158fdfd0662c43ab181e1aa05b8a1b1052
cremad,loso,35,2,P1-inner|cremad|loso|35|2,57704232,0,5480,1880,82,splits/inner/cremad/loso/fold_035_seed_2.npz,10bb73939cd8cb3e3b6a7b3ed5c13e4058231774eaecf2214b951189fb7909d9,106df74779067135aa34d5c31b05a2158fdfd0662c43ab181e1aa05b8a1b1052
cremad,loso,36,0,P1-inner|cremad|loso|36|0,3418797309,0,5486,1874,82,splits/inner/cremad/loso/fold_036_seed_0.npz,7ca3fdecb4c90b5b8c578cb652ff9622dfcb315a59a10808b47cd1ee252ea482,d267c697e4c63507c3931627627781e4a69726b72852a3f4a897807e65c5db73
cremad,loso,36,1,P1-inner|cremad|loso|36|1,1540123989,0,5474,1886,82,splits/inner/cremad/loso/fold_036_seed_1.npz,2fdc47fffc6b1083968bc782a9dcde942aa368f2fe024e5913a6804ead9dc83f,d267c697e4c63507c3931627627781e4a69726b72852a3f4a897807e65c5db73
cremad,loso,36,2,P1-inner|cremad|loso|36|2,342764944,0,5474,1886,82,splits/inner/cremad/loso/fold_036_seed_2.npz,5ba7a039d2cadeec44068fd109524b8752be06bc63d633f751ed14b53e2a873e,d267c697e4c63507c3931627627781e4a69726b72852a3f4a897807e65c5db73
cremad,loso,37,0,P1-inner|cremad|loso|37|0,147575986,0,5476,1884,82,splits/inner/cremad/loso/fold_037_seed_0.npz,d4cca7bdd24d8948b50765cf12b365bcf2d4b47b8871840eaf59085f38793e63,86098f3337120eddf6a0209989fa54f8153e1021a0395d2bc85de49eba643d75
cremad,loso,37,1,P1-inner|cremad|loso|37|1,965330171,0,5480,1880,82,splits/inner/cremad/loso/fold_037_seed_1.npz,d6f23b1d97f7abf0c2bae7a42824a056d19722d912fe8012b65b0df90180a7db,86098f3337120eddf6a0209989fa54f8153e1021a0395d2bc85de49eba643d75
cremad,loso,37,2,P1-inner|cremad|loso|37|2,1009875683,0,5475,1885,82,splits/inner/cremad/loso/fold_037_seed_2.npz,d5160e975170206fb9a35c1657f56367248592e8b228e20e23bc950aca4dc573,86098f3337120eddf6a0209989fa54f8153e1021a0395d2bc85de49eba643d75
cremad,loso,38,0,P1-inner|cremad|loso|38|0,1644438256,0,5474,1886,82,splits/inner/cremad/loso/fold_038_seed_0.npz,a98b30ea42c3aade6331f9e1e356a81a49ffd2d56759aaf192fdda22dbc641d5,e2e66da0cef863ad486ae9fdd94e59c6b59a793b3e0107e3c33e5353dd48de81
cremad,loso,38,1,P1-inner|cremad|loso|38|1,687786230,0,5474,1886,82,splits/inner/cremad/loso/fold_038_seed_1.npz,773c30986c40146983b3dba641efd521b76eba89a66e5aee431f1c59c72f3491,e2e66da0cef863ad486ae9fdd94e59c6b59a793b3e0107e3c33e5353dd48de81
cremad,loso,38,2,P1-inner|cremad|loso|38|2,3540545238,0,5475,1885,82,splits/inner/cremad/loso/fold_038_seed_2.npz,b080850b9ca73e27d008a9172a9ebece0ceda01f1b90faea83ec639db90b3300,e2e66da0cef863ad486ae9fdd94e59c6b59a793b3e0107e3c33e5353dd48de81
cremad,loso,39,0,P1-inner|cremad|loso|39|0,1926368305,0,5480,1880,82,splits/inner/cremad/loso/fold_039_seed_0.npz,1f3fa499bf0be775b8f3feb4052892170d89e7a262edaeb592f6e3eaae47279b,34c8e27f93baaba7615a47a0dadc83344f54c56f701cc2efcb4241fceb36e90d
cremad,loso,39,1,P1-inner|cremad|loso|39|1,1131258552,0,5482,1878,82,splits/inner/cremad/loso/fold_039_seed_1.npz,ade3575af3e7bfb518e0afb57966fb443122300323096ce0bd34bce00c173f74,34c8e27f93baaba7615a47a0dadc83344f54c56f701cc2efcb4241fceb36e90d
cremad,loso,39,2,P1-inner|cremad|loso|39|2,690708346,0,5474,1886,82,splits/inner/cremad/loso/fold_039_seed_2.npz,fedcef3072a7b25f38fe5e7b9d4b4e1468b15bef63fffaf02f02ecae17469138,34c8e27f93baaba7615a47a0dadc83344f54c56f701cc2efcb4241fceb36e90d
cremad,loso,40,0,P1-inner|cremad|loso|40|0,1810398978,0,5480,1880,82,splits/inner/cremad/loso/fold_040_seed_0.npz,08f7e064c45506906f73dba46623638dc179de0cacd4b3faaadb21b5a70e10bd,c783d27d5c192dfaab0f15f57932f36b6d1244fb935a6dce2464d3b932a77ad2
cremad,loso,40,1,P1-inner|cremad|loso|40|1,648491289,0,5486,1874,82,splits/inner/cremad/loso/fold_040_seed_1.npz,8f47fa07a502d7062c13b620819322dfe0f228fb8e22abc650e4caaed2f84c99,c783d27d5c192dfaab0f15f57932f36b6d1244fb935a6dce2464d3b932a77ad2
cremad,loso,40,2,P1-inner|cremad|loso|40|2,3347599361,0,5474,1886,82,splits/inner/cremad/loso/fold_040_seed_2.npz,00e4ec979e7cc5dc4f6e3dcb1ba18f5a5380f5fa96ba5b651fc60605abd8ac5a,c783d27d5c192dfaab0f15f57932f36b6d1244fb935a6dce2464d3b932a77ad2
cremad,loso,41,0,P1-inner|cremad|loso|41|0,249361368,0,5474,1886,82,splits/inner/cremad/loso/fold_041_seed_0.npz,66fcfe1b65f91e256a5ebdebc9601af1344effc65084df364925f033892c85cc,4d4c036c56a3e1a67fa07aa6280731a578490a48813e551a7d5c59b37d2982b2
cremad,loso,41,1,P1-inner|cremad|loso|41|1,3093514397,0,5474,1886,82,splits/inner/cremad/loso/fold_041_seed_1.npz,0ec2546223407b59acba0bccc82630b5dd1297587a8487987ed4264d974450ed,4d4c036c56a3e1a67fa07aa6280731a578490a48813e551a7d5c59b37d2982b2
cremad,loso,41,2,P1-inner|cremad|loso|41|2,2660478523,0,5480,1880,82,splits/inner/cremad/loso/fold_041_seed_2.npz,6d75819c09402648f31335b3ad90fe5a7b4eea6cd5feb1c5f77a0804aa22b164,4d4c036c56a3e1a67fa07aa6280731a578490a48813e551a7d5c59b37d2982b2
cremad,loso,42,0,P1-inner|cremad|loso|42|0,892081837,0,5481,1879,82,splits/inner/cremad/loso/fold_042_seed_0.npz,5391308316c90cc28d83420b261669c0764f1192e72dd735339d814b9865a4c4,c91ac825d03b938acf2df28fddb4ed4adc455d1bc9cc36a5e72a254bf682005a
cremad,loso,42,1,P1-inner|cremad|loso|42|1,1825193931,0,5475,1885,82,splits/inner/cremad/loso/fold_042_seed_1.npz,73bcd56c675db358075243df0fef50ef95ff371603f1399f3a2a7947487dc768,c91ac825d03b938acf2df28fddb4ed4adc455d1bc9cc36a5e72a254bf682005a
cremad,loso,42,2,P1-inner|cremad|loso|42|2,2874176072,0,5474,1886,82,splits/inner/cremad/loso/fold_042_seed_2.npz,bae65cd79b9b1724e8e0058c0bf22a7d1edd160a3e4006a59792f7203ec6729c,c91ac825d03b938acf2df28fddb4ed4adc455d1bc9cc36a5e72a254bf682005a
cremad,loso,43,0,P1-inner|cremad|loso|43|0,1849704637,0,5486,1874,82,splits/inner/cremad/loso/fold_043_seed_0.npz,3bae87752dc2fbc8a36bf651feec0a8fee9fe2b511002f21802c6d9aaf86daf1,eeb05f6ddf09df3d5d0d0083736be8e4286638cddf648aecf4d6ade73bf18004
cremad,loso,43,1,P1-inner|cremad|loso|43|1,3442136525,0,5475,1885,82,splits/inner/cremad/loso/fold_043_seed_1.npz,598ab44afdee879f24ca0f67e18f52d5af6f0f8abf31fe8d8cdf12b25870c77d,eeb05f6ddf09df3d5d0d0083736be8e4286638cddf648aecf4d6ade73bf18004
cremad,loso,43,2,P1-inner|cremad|loso|43|2,4263991931,0,5481,1879,82,splits/inner/cremad/loso/fold_043_seed_2.npz,ee8e13fc12d3d18d44a81e250818da99eac17170d827434e073acdc2befef1c2,eeb05f6ddf09df3d5d0d0083736be8e4286638cddf648aecf4d6ade73bf18004
cremad,loso,44,0,P1-inner|cremad|loso|44|0,2738295136,0,5487,1873,82,splits/inner/cremad/loso/fold_044_seed_0.npz,73610e31c6b3f86e9574fe65d27b036e78f610fb1ba7ee2d5e745d7762772e0b,cbaea5337e69c9fdf5496b47566db3f558bbecacbb47a29caf567ae195343a3a
cremad,loso,44,1,P1-inner|cremad|loso|44|1,3774619892,0,5480,1880,82,splits/inner/cremad/loso/fold_044_seed_1.npz,0de57487e5f4e598417ef35136ef26efe1817b33c081f9fe5189e2488c0bd2e4,cbaea5337e69c9fdf5496b47566db3f558bbecacbb47a29caf567ae195343a3a
cremad,loso,44,2,P1-inner|cremad|loso|44|2,3747268274,0,5474,1886,82,splits/inner/cremad/loso/fold_044_seed_2.npz,eda8589a6f8d5b6c14c84a7a6ceb9691ac3fb470f47e7fcdb2b1e95ae91bd9eb,cbaea5337e69c9fdf5496b47566db3f558bbecacbb47a29caf567ae195343a3a
cremad,loso,45,0,P1-inner|cremad|loso|45|0,3437905113,0,5492,1868,82,splits/inner/cremad/loso/fold_045_seed_0.npz,88c6aaccef9f1bb40d0c756ba0ab44628fa3b1cc533b6cfe8450d678294db213,f0090154fa552a34830fedb9c4cb18ada171d832848b7b3547d1fb2e68e217e1
cremad,loso,45,1,P1-inner|cremad|loso|45|1,626930220,0,5486,1874,82,splits/inner/cremad/loso/fold_045_seed_1.npz,1bc0dad40062fea5c5823b7b2db75e8c86430e8b1fca22cf8ef82def03fce31f,f0090154fa552a34830fedb9c4cb18ada171d832848b7b3547d1fb2e68e217e1
cremad,loso,45,2,P1-inner|cremad|loso|45|2,258058901,0,5487,1873,82,splits/inner/cremad/loso/fold_045_seed_2.npz,7530e109655150877ba32e59bf094187cfd688229da059fd89a26b7e0912bfb3,f0090154fa552a34830fedb9c4cb18ada171d832848b7b3547d1fb2e68e217e1
cremad,loso,46,0,P1-inner|cremad|loso|46|0,3406981210,0,5475,1885,82,splits/inner/cremad/loso/fold_046_seed_0.npz,1cf7ff1d223e26e4fcfbdf6de5960c542a2e2284ee53f8b5594b482eae0b5edd,bf3fd8b2f9a987cadd6cab2a18f2a6f1379cc14adbd25feb5a87839f26792334
cremad,loso,46,1,P1-inner|cremad|loso|46|1,3226402075,0,5474,1886,82,splits/inner/cremad/loso/fold_046_seed_1.npz,0120d6cd1331fb54f8240e7ae33f5327edbcf37a9f7d3b61ed9e9a7bc40701ea,bf3fd8b2f9a987cadd6cab2a18f2a6f1379cc14adbd25feb5a87839f26792334
cremad,loso,46,2,P1-inner|cremad|loso|46|2,2848854190,0,5475,1885,82,splits/inner/cremad/loso/fold_046_seed_2.npz,da43a194058e7254c382228bf457341c1272debcb24d86053e566251e35c18dc,bf3fd8b2f9a987cadd6cab2a18f2a6f1379cc14adbd25feb5a87839f26792334
cremad,loso,47,0,P1-inner|cremad|loso|47|0,1095788628,0,5492,1868,82,splits/inner/cremad/loso/fold_047_seed_0.npz,d4b9623c4e71ff587f8c75401326a6b84c7e8f24cba2d0bdeebb409723d4b3d4,4ee9e3e30b0c4162636262ecc4603e6f6daa11d9985a187efdbe5cebc0ffed34
cremad,loso,47,1,P1-inner|cremad|loso|47|1,4276906313,0,5480,1880,82,splits/inner/cremad/loso/fold_047_seed_1.npz,26bfe8cf789b71214c51823f29d104435235391888462081ffdd1fcb53785cb4,4ee9e3e30b0c4162636262ecc4603e6f6daa11d9985a187efdbe5cebc0ffed34
cremad,loso,47,2,P1-inner|cremad|loso|47|2,2113934202,0,5481,1879,82,splits/inner/cremad/loso/fold_047_seed_2.npz,341aeb3e0e12520e09783f71223bb282af1c2b6899df8e8eed758f1fac7dbd4d,4ee9e3e30b0c4162636262ecc4603e6f6daa11d9985a187efdbe5cebc0ffed34
cremad,loso,48,0,P1-inner|cremad|loso|48|0,721432069,0,5481,1879,82,splits/inner/cremad/loso/fold_048_seed_0.npz,6f16555ce07f1e0ec4f15559ab69b4d7bd084f55111fab339fbea0bbc5228c6c,a4e8bf69457db5c195b56a7037249677485431fef8355c45f7df3f841d29997f
cremad,loso,48,1,P1-inner|cremad|loso|48|1,1388779208,0,5480,1880,82,splits/inner/cremad/loso/fold_048_seed_1.npz,45f245691bc0d5c5d9590974143594190281ed68ad00b1a97d8917b113cdc65d,a4e8bf69457db5c195b56a7037249677485431fef8355c45f7df3f841d29997f
cremad,loso,48,2,P1-inner|cremad|loso|48|2,337430798,0,5475,1885,82,splits/inner/cremad/loso/fold_048_seed_2.npz,6319a836f17e0575b5c25862d57525c77eec35c6969a1f952386f57a8524619f,a4e8bf69457db5c195b56a7037249677485431fef8355c45f7df3f841d29997f
cremad,loso,49,0,P1-inner|cremad|loso|49|0,38421260,0,5481,1879,82,splits/inner/cremad/loso/fold_049_seed_0.npz,28e2e606de6126a563f65e15ba001719da7a62b6dc73710600db5c5eb32cc53a,a71ed54e9d2da08f3b7343fc6ff53b79823f0f8af70c357158bb84438375b571
