actor,emotion_code,emotion_name,intensity,statement,repetition,song_relative_path,song_sha256,song_file_size_bytes,speech_relative_path,speech_sha256,speech_file_size_bytes
6,5,angry,1,1,1,Actor_06/03-02-05-01-01-01-06.wav,b164ada96898e389949abaaa25e8e1ab6b0ecc1e95cc5d3b5b132eeb3c0303ad,430498,Actor_06/03-01-05-01-01-01-06.wav,c231083df71b164edabd744fcf2b2e7148b10a679de82f0a6453ae49b2e8e148,409322
6,5,angry,1,1,2,Actor_06/03-02-05-01-01-02-06.wav,95b274501b2141b39daafd2d079ec4d1a7d9cdf1c214678d73ce926933a90214,433702,Actor_06/03-01-05-01-01-02-06.wav,a137639b4df8b329ea0f40f715df0efd364a782e097a666d683c23142e345735,428540
6,5,angry,1,2,1,Actor_06/03-02-05-01-02-01-06.wav,f5dbac282b1c715484b38032e45c4f65d353f96195352f2ca137ad26d95c9ef1,456124,Actor_06/03-01-05-01-02-01-06.wav,8199f6a69cf285f733fa3731f1f388808915f8fd356861ac389a2c4b5861e349,450972
6,5,angry,1,2,2,Actor_06/03-02-05-01-02-02-06.wav,c014db9ef45504ece399e272dd1c688335a25bb3e1bd1d36c91161c42411b4e1,462532,Actor_06/03-01-05-01-02-02-06.wav,faa619a393ff2936a28d8c4c718a0779a960165e1396aaa29c8dd7e301d6a4c1,422144
6,5,angry,2,1,1,Actor_06/03-02-05-02-01-01-06.wav,f05f9ed749099c58b5fec26b97571b20f4650e537ef540eea7b764c3e186128c,465734,Actor_06/03-01-05-02-01-01-06.wav,8abb48178f83eac111cc74dd7c1e0814c8d054192a5b205917406f87c460be03,441364
6,5,angry,2,1,2,Actor_06/03-02-05-02-01-02-06.wav,dbf660313ddb472e5111edb53a4c9f6283b13a28702c09706668dadafa50d67c,465734,Actor_06/03-01-05-02-01-02-06.wav,1d469c1c27629f27f7e893207aff08f8ed603c19448d8ccdc4d9b56dab9b8785,450972
6,5,angry,2,2,1,Actor_06/03-02-05-02-02-01-06.wav,ef9fe1508a1fb5604d242bffae0a05c6be24b9d4bc18e5cf2344f25d789eaffd,462530,Actor_06/03-01-05-02-02-01-06.wav,d197de58e2b461eb7d394637c4960783f78f1ae9bec7a907680d8a3e9b5606a1,473396
6,5,angry,2,2,2,Actor_06/03-02-05-02-02-02-06.wav,5b606006a080fe8002484968a235ca1e29fb8ab27dd7e457ec953d86841a10f6,465734,Actor_06/03-01-05-02-02-02-06.wav,4beea9b5a012bf9c76a3f89b027013c42c7977ec78dd396b3703a88c478e75af,476598
6,6,fearful,1,1,1,Actor_06/03-02-06-01-01-01-06.wav,4c4d1f8eaae5b83bab030d4f645b7fa339f8712232d83483c00a0f3c9c205f45,478546,Actor_06/03-01-06-01-01-01-06.wav,9007d30b0082700b21b38ffbb84cdea692e8ae2cbbfd6472e2e3306a39c5a9e4,396518
6,6,fearful,1,1,2,Actor_06/03-02-06-01-01-02-06.wav,a5d2ddc25423845adb48b91d1fbe8a917ab17b0477c77f0c84a011b1d68ef174,481750,Actor_06/03-01-06-01-01-02-06.wav,e0bff4da6164b9bbda6ebebdacfe4084efda9a1685d35d6ac81388e1eb185235,379318
6,6,fearful,1,2,1,Actor_06/03-02-06-01-02-01-06.wav,9a57fb1260491bf6d8dd10c6b137f256a24148f9e686412df2e07f9efb398119,459322,Actor_06/03-01-06-01-02-01-06.wav,d39c7903466f82b9b2ed013e1b99a41e058e72664d4ffcec5a7c27e53b73176e,390116
6,6,fearful,1,2,2,Actor_06/03-02-06-01-02-02-06.wav,57bd78ef799865bf4c216b7a78f320dca7c322810591b02a66e68e18198958e7,465734,Actor_06/03-01-06-01-02-02-06.wav,0b0c6812729731d10b9a9efd8adb349eade4eb6c9512e408d93311a2f0f575b9,383708
6,6,fearful,2,1,1,Actor_06/03-02-06-02-01-01-06.wav,4791eb6ed5632a1ffd7f591a07eaa253fd0d77eee377472a3c5ba92ed763ebac,440108,Actor_06/03-01-06-02-01-01-06.wav,c7f113c6d41781df3c25db1d5690aefc63345bd3d0e06e3d2701176ff0fdf575,396518
6,6,fearful,2,1,2,Actor_06/03-02-06-02-01-02-06.wav,d2ca2d9c0a872619a7771d4d1b5b5024451f5753e0818636ca9259f3053b1ffd,436906,Actor_06/03-01-06-02-01-02-06.wav,c722421a8b5145067e33075798c0f4423c8fcc9e05960d755717f7c4e01dab02,393314
6,6,fearful,2,2,1,Actor_06/03-02-06-02-02-01-06.wav,18431280344c52329036a26058ad22145be4047c89882a899972b28e05c06b29,430498,Actor_06/03-01-06-02-02-01-06.wav,18050410dd89f829ffa4dac2231269c46c197669a15672d0f2c9ba6402296f83,406126
6,6,fearful,2,2,2,Actor_06/03-02-06-02-02-02-06.wav,ac667d42566fd4ef046d7e1c04cfdcf4bb90b02cde8a74f4635e6740a810b69f,436906,Actor_06/03-01-06-02-02-02-06.wav,6f55cca1d51a6811c3cc79c8b9f46ff9a5c5423ac39237151bc35fc31d467ba6,406126
7,1,neutral,1,1,1,Actor_07/03-02-01-01-01-01-07.wav,19eb485ae08df92c2458c044e941cf2981fff143062837fcbda62d4bb6b61307,445602,Actor_07/03-01-01-01-01-01-07.wav,3ad7349f8ce03135bbfb4a20c9633b09d1687c81f54af23c3fc00deb2044653c,424126
7,1,neutral,1,1,2,Actor_07/03-02-01-01-01-02-07.wav,b2ea1bffa0a0656df83aa0b365b56dc033586d887142022b57bd4493c3417609,442400,Actor_07/03-01-01-01-01-02-07.wav,9384c77a972f0fcd46670aa4c520047619d8f912a9590c212fb0f434e3996403,414516
7,1,neutral,1,2,1,Actor_07/03-02-01-01-02-01-07.wav,3f8a0900f161addc89236cceb85ad39de6b7995f340d6682f0ebb44b5ef6d369,455212,Actor_07/03-01-01-01-02-01-07.wav,5ede16e8c944de951af4726a898b38fff8b163d801fc12d3cd5aad479db22b56,446360
7,1,neutral,1,2,2,Actor_07/03-02-01-01-02-02-07.wav,8c9a5df04830b9fb485fb9ec560882cd4abd5d8944c966dce97c7a1043d3a342,455212,Actor_07/03-01-01-01-02-02-07.wav,956c3bc851d17b4c2ee63928d30449295dc493f8454c155bba4713cf1ff080d1,408108
7,2,calm,1,1,1,Actor_07/03-02-02-01-01-01-07.wav,06549749b2a16b66795b08189c3bf3f24689fa8abe4e130c554920ed3e703601,477636,Actor_07/03-01-02-01-01-01-07.wav,91450c438177d8084b6f927dee80c5e788862464f2f87d276f3f46c8fe28d9ad,381294
7,2,calm,1,1,2,Actor_07/03-02-02-01-01-02-07.wav,495739e1ae4c43bf70f011a8a3a368afc8004f7b176690e508560b1feb35cf85,510278,Actor_07/03-01-02-01-01-02-07.wav,ef0220645f58965058e7b67a566dfd08be66a253f0c7df8a75cdea23152519a6,408110
7,2,calm,1,2,1,Actor_07/03-02-02-01-02-01-07.wav,7105cd562a00847289de3c76856a8aa5165c9ca49732caf051d04e0b25a65b8b,487244,Actor_07/03-01-02-01-02-01-07.wav,bf049834fa242f71d24a497e5f02cd7e84494f48e855eebb51744eeb33b9bc62,385686
7,2,calm,1,2,2,Actor_07/03-02-02-01-02-02-07.wav,0b078df4f6899ba02eaa786da6f040890803939bcb9f4df0a3cd148f830d8bdd,484042,Actor_07/03-01-02-01-02-02-07.wav,a7189c59d1f1e5750cb9588720260fc046b6908d73546ccd20e240264f21d80f,388890
7,2,calm,2,1,1,Actor_07/03-02-02-02-01-01-07.wav,223cb34c8eaa6f64019b429d4f77ca14ef587a92e0cb61566f39cfab0707a2a7,503264,Actor_07/03-01-02-02-01-01-07.wav,82d67f1cb31d9a4e01c9320c2b704f8c70c6c6c1b2242f4a5ed99d037b0174f3,433728
7,2,calm,2,1,2,Actor_07/03-02-02-02-01-02-07.wav,8f54681969ab82c515d190c32dca13b14d68942033cb5b80ba5580a9acefdf90,505238,Actor_07/03-01-02-02-01-02-07.wav,315cb2bc64df40804e43298e2f4c7c15af0df0f4b5b6ca99212683a5481464e4,421532
7,2,calm,2,2,1,Actor_07/03-02-02-02-02-01-07.wav,594aaf9e3f88eb7656e6c6f0e312b54a460cbaf4095605bb43c9ad1cea619cf8,484042,Actor_07/03-01-02-02-02-01-07.wav,c492784eded52e75ddcda059b9b0fea6dec33f39598900e936ccb33605c63f33,459362
7,2,calm,2,2,2,Actor_07/03-02-02-02-02-02-07.wav,ae02f8c2f35353d9a84bc734b369f11a4ce75616f6edb73f7b455a463d62f12e,522484,Actor_07/03-01-02-02-02-02-07.wav,dfe8ceb869611eee15f76d33d6260ff6934de1aa29cc74fcebca406f955faa92,443346
7,3,happy,1,1,1,Actor_07/03-02-03-01-01-01-07.wav,4b7c7486c5ec8ac71ebd475dd79fa02753dc85c4560a2516a70928dfffc87e10,442404,Actor_07/03-01-03-01-01-01-07.wav,e0c967a7ea69dfd999af0fa1629e646196e567f1200c171a5e536752f863a687,385740
7,3,happy,1,1,2,Actor_07/03-02-03-01-01-02-07.wav,2312c1b3bac9c6630d754d3b213a784533b6855ba59883a2c2a23613cae1fb6f,445608,Actor_07/03-01-03-01-01-02-07.wav,a6dd4e362a29190c058570766c66862a479000359c77d064929908440469bf3c,382556
7,3,happy,1,2,1,Actor_07/03-02-03-01-02-01-07.wav,b553512c3d9a04068ceb74d1255cb9317006ebd666d6af7b0eeefaea51f1c452,448810,Actor_07/03-01-03-01-02-01-07.wav,ad066a1993793b79c21a8c77e6d4b7dc67dd7d9053efa77e1844491e3681071c,376130
7,3,happy,1,2,2,Actor_07/03-02-03-01-02-02-07.wav,dc654941b209ead3549053ec911a90cf3e591f064150d754da6c329b67fd7b61,452014,Actor_07/03-01-03-01-02-02-07.wav,ad066a1993793b79c21a8c77e6d4b7dc67dd7d9053efa77e1844491e3681071c,376130
7,3,happy,2,1,1,Actor_07/03-02-03-02-01-01-07.wav,0559975abd08a449d730ea37bc17693c72ccc68c5dd06c583692290dcae2f5b9,441174,Actor_07/03-01-03-02-01-01-07.wav,b3adef919af010d097d1b593053b33819cc082e96395953cd86e3a73a6018616,443416
7,3,happy,2,1,2,Actor_07/03-02-03-02-01-02-07.wav,f2f86607a62a504c3e27566e016e64c6ffec518fa375cbb63a61b3dbe553c258,442404,Actor_07/03-01-03-02-01-02-07.wav,0eadf6b68a146e31b583e02330eeaa7dd78623dff5ea3fae7ccab00a1a31b290,437008
7,3,happy,2,2,1,Actor_07/03-02-03-02-02-01-07.wav,84aff2b4ddd03dab0b3d5f2f500d67dcce21120ddaa5fd647f91ba100f7a0758,429590,Actor_07/03-01-03-02-02-01-07.wav,ffdb64f07f6a377891374ed0a42001f3cac6dc3c1d15777eea37a05f8e06cedd,435778
7,3,happy,2,2,2,Actor_07/03-02-03-02-02-02-07.wav,84f5b2b95946193c8367a052609b64d46823e4e2e37fe1ae3326cccd29c131e7,452014,Actor_07/03-01-03-02-02-02-07.wav,c2a4a6ca4556dc83d3f36221ee3e469c10dbb5deca54491f759a80a1fb46759f,417786
7,4,sad,1,1,1,Actor_07/03-02-04-01-01-01-07.wav,86a550b6cb10c9a3ca6238911a445f4e81a705608211f2df5ed65b29276c248a,464824,Actor_07/03-01-04-01-01-01-07.wav,bfaecf085338c9c0a92b25c9b8cf00ce1c60d033e51a41e8a586378e34faa408,388976
7,4,sad,1,1,2,Actor_07/03-02-04-01-01-02-07.wav,1c6775a3de24a231cf8905471e1d73ebe0706d231d56084f26fdecd5328da3ac,477638,Actor_07/03-01-04-01-01-02-07.wav,8ad8fc398334f54bfb056e9a3154577c4f54e491f26fed377fb4b50e3479e860,395380
7,4,sad,1,2,1,Actor_07/03-02-04-01-02-01-07.wav,eeb84f22ee4111469fb54e0765f2d0437159b119905bda2dd7f1c7cdf4a14eeb,538498,Actor_07/03-01-04-01-02-01-07.wav,64bbac8f959a5f93fcd3d5db71065a019ad50c7f9f9367e3de9cb16ae2c5b889,388956
7,4,sad,1,2,2,Actor_07/03-02-04-01-02-02-07.wav,761932879031b87c7fc29be9e5083c1ef9082b61ec1db7b917a7edbbe77ba05e,506466,Actor_07/03-01-04-01-02-02-07.wav,bd235785c73d70d68b4c38ef646438b893261196620d517cd2182702cf5686b7,421006
7,4,sad,2,1,1,Actor_07/03-02-04-02-01-01-07.wav,89b463baa1c799ad6ec6f48dd73cead7f5417e2fc7c7ab9597713bad53da579d,487244,Actor_07/03-01-04-02-01-01-07.wav,987fab292bdf423611644941c6392492f6f16051a498a7e8fc70c2c9f6e5886a,427412
7,4,sad,2,1,2,Actor_07/03-02-04-02-01-02-07.wav,88e9e971790e44fd24babb9d01fe33b00bee8aae46a7ca4f019532cd15f6792c,503260,Actor_07/03-01-04-02-01-02-07.wav,e3e5048c878a462a5e05e4274c557c617ac62f0c58fa161697e603942b4032de,417804
7,4,sad,2,2,1,Actor_07/03-02-04-02-02-01-07.wav,1317f8fd3f4dcdfd8ed96587078019e9a7b151d7b2b75f6f3f1256f3eb76ddb8,509670,Actor_07/03-01-04-02-02-01-07.wav,e868bfee4acfbb454c469f1205d27ddf2cec7fc0221fc102c148fe88cf18d0ac,398586
7,4,sad,2,2,2,Actor_07/03-02-04-02-02-02-07.wav,534a0f00a4066bec979921e57068b803b03c6f8c256d3337c1533bba9f900e37,484044,Actor_07/03-01-04-02-02-02-07.wav,a4845cd12c2bd347b9a9825ce4c1ee5c2e1d7288ba6481931ae17e183e4109fe,417804
7,5,angry,1,1,1,Actor_07/03-02-05-01-01-01-07.wav,a57dfeadf27ccfd5dbeaf42a66cfc5cdcc71c2848cd8279ff483bfeaf850f747,461618,Actor_07/03-01-05-01-01-01-07.wav,82797b22b4fd4d2a8c7aec798a7c499571bcadbb0e3ff874d592f8ec27376a9c,433820
7,5,angry,1,1,2,Actor_07/03-02-05-01-01-02-07.wav,ede0ed864b4d4bdd809cfe4698c63bcc153064816435b8ea56307562d67a5cba,468026,Actor_07/03-01-05-01-01-02-07.wav,f1ecc2bf6f0246dffc345a6bbff4f759715d76b96c99e0b7295524712dccbfb5,430618
7,5,angry,1,2,1,Actor_07/03-02-05-01-02-01-07.wav,db53f5dfca886d344c3e94aa56d904611ff94e67f038eea1de8fa272cc39b61b,471228,Actor_07/03-01-05-01-02-01-07.wav,7ee1ec06dca0bcc6ab18724a135d1382313e38c8f976f9a82c0b8b3aafacece1,433820
7,5,angry,1,2,2,Actor_07/03-02-05-01-02-02-07.wav,39e6aca5c1910a36e2ec313befd609391a9bed7e3807cb210682a83c57dae6f9,474430,Actor_07/03-01-05-01-02-02-07.wav,4d47ce67257ad4426643802af5590f939ef778ff5a267d222d2f0d41ffa01ee1,433814
7,5,angry,2,1,1,Actor_07/03-02-05-02-01-01-07.wav,524e0ce2672a50dfc71888ad3ed58131999992329510f93ef0f582aa5f213a1e,458416,Actor_07/03-01-05-02-01-01-07.wav,3e72f690c9ddf2e6aaf05554fe5d5263365ab3fd30ecb8bebcefa2b1b9b70be9,395378
7,5,angry,2,1,2,Actor_07/03-02-05-02-01-02-07.wav,392b8027060e123e17ca5ac12ca251b6f777f9eecab0d91f56cb5bafcad1fb80,464822,Actor_07/03-01-05-02-01-02-07.wav,b321a0f565a9c6e10c8279891c241f31a68b3f6edfe3c6213608640ad51cda22,433816
7,5,angry,2,2,1,Actor_07/03-02-05-02-02-01-07.wav,13a9350e5e2c67b0721c12d4bf6af37d133a811f55e52b8b4672dbe24805465e,474432,Actor_07/03-01-05-02-02-01-07.wav,0456fd7f5bc1574fda69a7cefaec5416bea00feef382c9af5dee13b0400f5177,417802
7,5,angry,2,2,2,Actor_07/03-02-05-02-02-02-07.wav,d81b858b0b17ab1568537c36c895b8d0a71725ce04496c398525f51ae45b9b25,471228,Actor_07/03-01-05-02-02-02-07.wav,c04688e6bda839cb4722119ca02bbfcf00124317612fa7158d288ffee85212fc,465850
7,6,fearful,1,1,1,Actor_07/03-02-06-01-01-01-07.wav,54675ce5790ccbbea7d88cbf16221754cd101c2799b425db3a595402b741bc1c,439198,Actor_07/03-01-06-01-01-01-07.wav,4ad1a5ce8171ec14b632069bcbc0e8df1bf9280a4dcb2433256d6b2461caac54,379364
7,6,fearful,1,1,2,Actor_07/03-02-06-01-01-02-07.wav,e1709949c599b020868e4805e7bb25ca60b82fdc6ca2c0eef7831d79ce9fec47,439196,Actor_07/03-01-06-01-01-02-07.wav,518c8c401d37fdeae773f771e5e91121f77baa08dccdac5939a0ec5a61ae1200,385770
7,6,fearful,1,2,1,Actor_07/03-02-06-01-02-01-07.wav,8e2832f481d83659b8d7c805fdc2637f5b3a44938195efbb295eab616f35429e,480838,Actor_07/03-01-06-01-02-01-07.wav,b9c17a252b2cf95e932843cd4a2d972b077a757e8e864875a355354bf250b6f5,379364
7,6,fearful,1,2,2,Actor_07/03-02-06-01-02-02-07.wav,3fed8a1fe73725c250dbab898c5e1928437fe4ef6ee0b1da6a637ba3b24811d8,500056,Actor_07/03-01-06-01-02-02-07.wav,1dfd745fb87cef923df8f9063aa64f48502d82166d339c4a7f4510dcb656420f,372958
7,6,fearful,2,1,1,Actor_07/03-02-06-02-01-01-07.wav,9162f59dac1451c5678044687fb5f5a44be6e34af82cadb47a0eeb20d92aee04,432792,Actor_07/03-01-06-02-01-01-07.wav,6324b4d70a1be81c5dd808a0055fe88b54feb6c415cfe676422080ebe16b2303,398586
7,6,fearful,2,1,2,Actor_07/03-02-06-02-01-02-07.wav,1d753791018f15f85a46bab6bac6ffb4b0fec3b5073fb5eab0aa76c1a4395e3e,429588,Actor_07/03-01-06-02-01-02-07.wav,98d75297f489a142159ff1173ad549faebe17b0324ba2fe2523e0163ec4cb2ed,381324
7,6,fearful,2,2,1,Actor_07/03-02-06-02-02-01-07.wav,7a11f98f6ec21fd49e9c47e536bf5fe65435f060e039e44f3f3cd138e081ddef,452010,Actor_07/03-01-06-02-02-01-07.wav,67dee62fbfd7fbe01c8dbfb995b2ee9517447953aaab02546e09271b9dbb871f,376162
7,6,fearful,2,2,2,Actor_07/03-02-06-02-02-02-07.wav,db87dcc3a6a64272b2435411a6ae1b0f4d8236b8e845f5d01c33ae9d958dd7fc,429586,Actor_07/03-01-06-02-02-02-07.wav,e66783b083df94a71b23b89df11fee8c9c0e9aecbaa6add7430f2948089eca5d,385768
8,1,neutral,1,1,1,Actor_08/03-02-01-01-01-01-08.wav,7b9093d513bdbb8136143eff3604480f4e06c266ff92d7876ad33a2199c3bf4b,481754,Actor_08/03-01-01-01-01-01-08.wav,b8475c029ef3ea3c931ed23cb55863dfee0e763d6d43bb1d95d42b5f9941c93b,373314
8,1,neutral,1,1,2,Actor_08/03-02-01-01-01-02-08.wav,17410589529fc41cc7ee0d289de3316688bd52946d5a6acda85ae4eb28fdfbfe,488160,Actor_08/03-01-01-01-01-02-08.wav,d7a1e91ccf01d71a06b8b2bf6e2b8ded86b568b5e0cee437245f760291560371,386254
8,1,neutral,1,2,1,Actor_08/03-02-01-01-02-01-08.wav,02ddc658721ce8f1d0c7a75535c5ff660ade18dc54a7c47ba27c356287140595,484956,Actor_08/03-01-01-01-02-01-08.wav,c4f009630a8dadfbc0638445ab773804094138083ed4097f2b42db8e6a88eda1,376646
8,1,neutral,1,2,2,Actor_08/03-02-01-01-02-02-08.wav,9359675e035f288a324349ff4becbf7a176bbb44cf17b36f991e0c4e55fc3577,484958,Actor_08/03-01-01-01-02-02-08.wav,fe68413b9e38da062284e05fbdd3ac9125e2fa60ad53567a3880c2e39d03fda9,373442
8,2,calm,1,1,1,Actor_08/03-02-02-01-01-01-08.wav,c20e79ac4e178f6b0eb066f9612b39250695c7694a15ffc72b6e60ddc0ed3123,484958,Actor_08/03-01-02-01-01-01-08.wav,bb8d65c535a1a14c532b57276275c670c24c3d9142bcb071c5a6818e141a669b,383054
8,2,calm,1,1,2,Actor_08/03-02-02-01-01-02-08.wav,108970c0db8bb8d003faad3190d8cd038ef20eb31b826ef9de9095e5a42eaf4c,494566,Actor_08/03-01-02-01-01-02-08.wav,fd56790a30586d3fdbcd53129cab8b5f219b869e7c316cb159d7adcd0e8ccee0,363836
8,2,calm,1,2,1,Actor_08/03-02-02-01-02-01-08.wav,56fbe11722657c8613f83d29a8f6c24c5ffe55135d7295ebe18377c212b336b2,494566,Actor_08/03-01-02-01-02-01-08.wav,a0087f7e7eaa091ac06f1fb6783b12d85608dc33e78cb1305eb74200c74df4f7,370240
8,2,calm,1,2,2,Actor_08/03-02-02-01-02-02-08.wav,94cca1747f2786a5c54739889513cd421b70d0f73088bfbefff7676e73fb42a8,500974,Actor_08/03-01-02-01-02-02-08.wav,adea78e29a78a8d007491f72f328687b87f21f75211accfcfc422acedefe0a4e,370240
8,2,calm,2,1,1,Actor_08/03-02-02-02-01-01-08.wav,22a3ac31727e9099070bb060ac2d0ecc2bbf019efb3b8b9fa7af55c5cad428a2,552836,Actor_08/03-01-02-02-01-01-08.wav,87c4added529d821e7c09295dbeaecd374b4395873b836743cbad023ebdc1c9c,386254
8,2,calm,2,1,2,Actor_08/03-02-02-02-01-02-08.wav,b1994c8776d8c1fec8b982202ea16247f60f973213ac9f58d02b50cd28b4ae52,546428,Actor_08/03-01-02-02-01-02-08.wav,cefcf67aa99afe3ae33316ae16ffb9365cc3645283873a65494768c7b63eaf55,395864
8,2,calm,2,2,1,Actor_08/03-02-02-02-02-01-08.wav,a0764ad0a4757635e7605faefaadabb61027849bfb317a5a89464ac0fc151fe1,536818,Actor_08/03-01-02-02-02-01-08.wav,1cde7e94a589aa4ac4cdcbff34b5f4816c3f0b0b96992183ae0f5524f7698437,389460
8,2,calm,2,2,2,Actor_08/03-02-02-02-02-02-08.wav,af3cf13ff6e25d982061b5fb4a0e10dcac4fee08570c75b0fd5262343c3da6c8,524006,Actor_08/03-01-02-02-02-02-08.wav,ea6885a16766dc3b974685aa28733e0501fe2c7fc59a852e306e18d53b2ee18c,402274
8,3,happy,1,1,1,Actor_08/03-02-03-01-01-01-08.wav,4c119a9eeee6957499f99967c326529b7899c11165e01e8000d06fe20dc97655,475320,Actor_08/03-01-03-01-01-01-08.wav,05e03d90d279c552d090b3db74734fa5263123a860ee4707ac594991ca5db5f4,373444
8,3,happy,1,1,2,Actor_08/03-02-03-01-01-02-08.wav,ed3ef5c9d4701ebfcb985d0ac250db241fbfb924727f2ab379a69d62790c51d3,468938,Actor_08/03-01-03-01-01-02-08.wav,22ac07f8998e6fbe3da6669500f18bcb24d9bf0fa7fdce2f9a89c9b83e16a367,367036
8,3,happy,1,2,1,Actor_08/03-02-03-01-02-01-08.wav,f9c9891812ce6a14b49d2ff0a1fea43421ade44e450e382a25b0e51b21fe3dca,475346,Actor_08/03-01-03-01-02-01-08.wav,131be33f0ccbdaa500566a690e234806c580e1a792e3bedff3617ddde2f6b64f,370240
8,3,happy,1,2,2,Actor_08/03-02-03-01-02-02-08.wav,5a3a56a61529f6f2d207f8fb74a279f85c6a9d5d41ff6c272d6725bc799f0b38,475348,Actor_08/03-01-03-01-02-02-08.wav,bfe93ac0756084e369383f1873b4f0ad9308ccf9ae2d751e6240c3b40a281b58,367038
8,3,happy,2,1,1,Actor_08/03-02-03-02-01-01-08.wav,96ffa72dde11882a501fc85b780cc9231eb9fd3d5827705a5a892a9b509a5561,478550,Actor_08/03-01-03-02-01-01-08.wav,8923df95654a4662cf85203fa9bc6c2a01bd4972be6aaf385b99fe44ae3b54e6,399070
8,3,happy,2,1,2,Actor_08/03-02-03-02-01-02-08.wav,fd670336271e7ac7b4eac41b6326439479768cc700864952a191e5063410a325,465738,Actor_08/03-01-03-02-01-02-08.wav,55c8583f3557bd2f9b9c0ee60df8adf11f17b7055760fd61a64428f96cb2d526,411884
8,3,happy,2,2,1,Actor_08/03-02-03-02-02-01-08.wav,92f1c899f46cda2a6a756185db61421eec783f6df39aa07773bdcad8d67149e0,472144,Actor_08/03-01-03-02-02-01-08.wav,479b2b5a5599af7364b956b0190daa1af1260d6c9562c736c7d6109a14e54200,405478
8,3,happy,2,2,2,Actor_08/03-02-03-02-02-02-08.wav,5c8a5b31dadd3896f94b747a3eb7e23d28ed68c335d4c8cb1e21516308113d56,472144,Actor_08/03-01-03-02-02-02-08.wav,fdd8ec794e33d24d43a825c6b1fd3d02db49a217d243585ed14d429b34c9817f,415084
8,4,sad,1,1,1,Actor_08/03-02-04-01-01-01-08.wav,faca2bd961fd31530aedfaf30ba9cd1f50e67ed1fcf777ea9c45678255046580,520194,Actor_08/03-01-04-01-01-01-08.wav,31080846da414245b35e793fc78f1ef7e8a1f13d01b0ff5e7c7b48b40270f587,440718
8,4,sad,1,1,2,Actor_08/03-02-04-01-01-02-08.wav,c231cf32568d0a453ba4f76bd1f8a8c42ad51a4d2a926bbac5bf9722b4eff96a,565648,Actor_08/03-01-04-01-01-02-08.wav,833407f4ba3920bf7b23005329e72b57253ee549b3607539cdf8b2d21c65d792,408684
8,4,sad,1,2,1,Actor_08/03-02-04-01-02-01-08.wav,5499450d1045490b461ec7d7d6d9f73b44fd26c395ac45731c0c2e45273d5823,549638,Actor_08/03-01-04-01-02-01-08.wav,06b32eb45667bad23ef5aacc5b6b90567d1b862f5e3d40c685827d1eea7a460c,379858
8,4,sad,1,2,2,Actor_08/03-02-04-01-02-02-08.wav,08db9986f675914264b1eb9e9e38dc8b9a7a81f516b6cf4d8f8218a5f82a0dfa,533016,Actor_08/03-01-04-01-02-02-08.wav,2c1d0c4397b166b54ab082b30c47003d1ffee8f4219e693ff607dfbfaddd7ec2,383060
8,4,sad,2,1,1,Actor_08/03-02-04-02-01-01-08.wav,4091d4525ac925174dd3b05826e1c9137fcd0beb859b302a19e5e76a2a69c81c,510592,Actor_08/03-01-04-02-01-01-08.wav,60c7925d51e01ff9603320a811381e54de4bdee08da02edd15f4a499304f6639,399022
8,4,sad,2,1,2,Actor_08/03-02-04-02-01-02-08.wav,84f5baa3d7673b673f8bd141fcccd57d5b82699692c4f690cce6c27e8a671fdb,513794,Actor_08/03-01-04-02-01-02-08.wav,ec0bceadae35d6e661358763e5da2090bf60372a169f755d05af4cdefe3195b3,415090
8,4,sad,2,2,1,Actor_08/03-02-04-02-02-01-08.wav,420d913287a204248aaaa32f358fefd7b0741a166284cd5c35149da1aac8164a,497780,Actor_08/03-01-04-02-02-01-08.wav,d120b922663636172daf1cb6b42b97184fa6cfc052fc5cc53642675d7a9c93ed,389464
8,4,sad,2,2,2,Actor_08/03-02-04-02-02-02-08.wav,bd446876868a1d7a0898ff59b4630a9ea19e60de443544e5c5a93fb2cee26946,510592,Actor_08/03-01-04-02-02-02-08.wav,4a44821480975d87262c6213b3ae70e52694e98a5c4681b7c63834fdd87e43d7,392670
8,5,angry,1,1,1,Actor_08/03-02-05-01-01-01-08.wav,e0b28fb67789780b51001bd197d60b0588a5c54db09fb94f10e0ac5f41d8461f,459344,Actor_08/03-01-05-01-01-01-08.wav,7b00d1a53421b911e7b5288c24363d1a69d3d2d327de9d34e88e936903c42c5f,392670
8,5,angry,1,1,2,Actor_08/03-02-05-01-01-02-08.wav,89979259d6b99028a37a61cec5f6b7b9efb32cc9a96a9d5ffc3914b2e180979f,456140,Actor_08/03-01-05-01-01-02-08.wav,d24051225d1311f89945b0bc208525c85919114b9faedd4d4534b5af131d1cec,383060
8,5,angry,1,2,1,Actor_08/03-02-05-01-02-01-08.wav,d70cb6dd11fc82987474749974b13337780be814502ca73aa886d08231e4f144,468954,Actor_08/03-01-05-01-02-01-08.wav,6687f59c9d49304e7f46d1acebfcc3d29c063e023a39ca17caab2573a1e578a4,376654
8,5,angry,1,2,2,Actor_08/03-02-05-01-02-02-08.wav,9c6186838c643684ec30e50a5cd9cbb03e475b713a3ffa77228c7a8d594e49be,472156,Actor_08/03-01-05-01-02-02-08.wav,675c565533eb3afffa006ceb4b50bf7c965ed2145f41951ca7c237e24bd6b5fe,379856
