study_id,spec_version,unit_id,arm,manifest_sha256,draw_id,draw_role,analysis_order,fold,train_rep,cell,config_index,model,corpus_level,base_corpus,panel_draw,r,seed_index,split_seed,inner_seed,train_seed,outer_sha256,inner_sha256,split_sha256,config_sha256,n_fit,n_val,n_test,est_gpu_sec,cap_group,conditional,truncation_rank,status
N14R,1.0.0,f92ade5b187feb5dc52c29c9a89a40f7e323e38ad20712b73a7407752f1149bf,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GR_hpo,6,resnet_se,cremad,cremad,,4,0,2983350823,1190500202,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,3c330d77c1291386eca817d04b2ebdbb89e18902190837dbec1efec14a65d7f8,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,30d060cf1021e34a5c0e33ee3dd6fb80ace6036bf59eab76bca9e0f8858a6d45,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GR_hpo,7,resnet_se,cremad,cremad,,4,0,2983350823,1190500202,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,3c330d77c1291386eca817d04b2ebdbb89e18902190837dbec1efec14a65d7f8,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,79eabb4bc7a44ba87cb9d14ef7a5d497dd4d810d137e3b3a00f72e97d0abd11d,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,0,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,04e69ae4fee2f8aed34f0674c5fb169ffc738970d42ec2f3825e0bea5126e060,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,1,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,103cce94e6d551be3e224a6af83f0dc649ed2e0e187c0ee5f360897af85d71d4,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,2,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,719ac1334e5093d578751fddfa1e2c2abec46ce3f376cf747a5a9a5b33704762,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,3,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,4074d584ce8936371f696e9145be4227ba722382a45cc3d9930262e93b23239c,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,4,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,f95d3a81308b18c184dd101cfab8b362087839874326b907ffc83d1eb40c1988,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,5,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,6aaa758899261d9ca6730bb9545e11c22749a3efa1ba8796590a31df62a39122,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,6,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,ec7e48d02d88299e54be15b114907e51d6fbf256bf8600172d38a3e11b91eefd,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,2,0,GG_hpo,7,resnet_se,cremad,cremad,,4,0,2983350823,1730962761,30293220,e662688dde4a9c7871f6310a4d71f11749cf64c5295f4bbc75ced30df34b580d,b9738b6a7d1a1c222c52a098e1395f50bd342d15f3339deacde4e860b270f5a9,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,bbe961659f50b2fc8e8f7bcca36404e2c23d8d2334ef2d8b504f3ee6ea8c6efc,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,0,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,c4bc91cd863c74bb92830cf07dab04ceac5254e07ae6ca1ac8071ba1f57ee791,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,1,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,d125ae4c1706f3789541d43c9ad5b282d032936b3e0e539f716c542ca29b7f02,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,2,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,2be5a4b4be4395e98c8cf164d2f99386fc63785af997037d79de048cafe1a198,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,3,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,f9553f91d6e87a4b8309e7676bcea734207131b976da355fe4d7b13114a1dabe,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,4,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,6a4dfca9dac3cb0319a46d95ba90ff30bc3da748197fe13a8b8a3063bc518946,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,5,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,8b4f32b43083baa9dddd37b4ef5ef42b7f9e14a9e3dc09db7bef538f9b13e521,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,6,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,03f84c66dd8caa87e7e97d0d423237504cb67e717733a356dd0496d65cde6a5e,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GR_hpo,7,resnet_se,cremad,cremad,,4,0,2983350823,3143533991,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,289774248fed68c46d325d0bd79b2242d2a54f7301798631c60b10e03901c216,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4473,1492,1470,174.188,N14R,0,99,pending
N14R,1.0.0,1e4df5339fdd7e2a1254ad508265ee90011849408c4b47e67772be8e3e57eb67,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,0,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,bb6155f82be75b9b59b1db3963729000eb20517cac6a4cdc15b24315b8e632e8,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,1,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,833b213ff85376e31db755e7255f1b35d203777832b6bf37800f86effd285594,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,2,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,332d051ae4767c5b30176bd9fcac209886605f6dd47b2950f071cee718612a7c,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,3,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,8e1c512b3cf738c2d6cb70e779274efc02270ec302e9a83e83a0cd7828adc72c,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,4,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,21dffa96b496cfb76f49b0bb915dccfcd7fc81006940fe8ed98641d3463b2cb9,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,5,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,89ed09c704cc53146da6af58279e64cdcfb5faf3e19c23658b909be174210b48,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,6,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,ceba7e98a11ba6de819d4a6fd81a6ec119845d4a90dd1debb5f8dd9e9794fd2d,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,3,0,GG_hpo,7,resnet_se,cremad,cremad,,4,0,2983350823,51263792,2142579425,294742e64bdb8843dfcd7ffcb311d5ae45e4f467d0f76ad1ce7ac5c8a41824b4,e0e4bfa2f538c9562207b4f1e508f0e12ad04c6643263179fd34de8f7e4fcc9e,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4415,1550,1470,174.188,N14R,0,99,pending
N14R,1.0.0,1916bf659db5f49062d3fedd5f05353ed2f39c70a9dc37618aa27b89a089a9d7,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,0,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,e26c1f9517347784fd9c278cc0659259b589d979995fcb9a3d9e3327fc878bc9,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,1,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,42161601ebcaefbee7ce6fe71d100783d9387b3d4a9add12e0ba065dfc106f4f,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,2,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,47a97bd94892ca5a1971d282933449c87bfbcd9003b93a1d632642ce79780df3,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,3,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,f321914cfb732ce8e1213a42d5dead8cd1a66f664e49af88317eaa14b26ed291,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,4,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,a460e5d9446f78e5defed3cc1da352a924ef04b0badf05683167df1f2b6e57a5,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,5,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,30caf1e667b6f135082252bf661a6f255ffe56547b8cab5822c1474f7d3a682e,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,6,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,fce424fed85b685b494d31d6b089b8ff9d3a9ca48aae9808da9816c0d0d0a367,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GR_hpo,7,resnet_se,cremad,cremad,,4,0,2983350823,3272757906,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,bf2388cc8de54d9a71a853351cc509ecf57ac490350dc482c8169593d27892c0,9725f54ac0ef30b0b6238d479eb47e51966176e4e996b92754703de21c448726,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4470,1491,1474,174.188,N14R,0,99,pending
N14R,1.0.0,2904aaea9af582b6a8a80f9ae9fa9d08d9190ee48fb737553491d9a9f347f1cc,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GG_hpo,0,resnet_se,cremad,cremad,,4,0,2983350823,2664186877,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,233c83c292b1f6c7c78fa866ec53ff091ad6244d158a728dc0db0a5ce6d2191f,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,c3ff6e48bc4d5f84d9488279e0cd57153b843920be23d257770f6ca3bfe5f84e,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GG_hpo,1,resnet_se,cremad,cremad,,4,0,2983350823,2664186877,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,233c83c292b1f6c7c78fa866ec53ff091ad6244d158a728dc0db0a5ce6d2191f,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,363ad44ddd50453938f05f29e6df0a8809192bccdac7af477db20244d1b3df6d,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GG_hpo,2,resnet_se,cremad,cremad,,4,0,2983350823,2664186877,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,233c83c292b1f6c7c78fa866ec53ff091ad6244d158a728dc0db0a5ce6d2191f,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,fe3937f264b687c9525b6fd08ca278c3b7ce1be8310163cd5478481bfcb6c62f,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GG_hpo,3,resnet_se,cremad,cremad,,4,0,2983350823,2664186877,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,233c83c292b1f6c7c78fa866ec53ff091ad6244d158a728dc0db0a5ce6d2191f,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4403,1558,1474,174.188,N14R,0,99,pending
N14R,1.0.0,7ce249bd79f86d18006d8202c396f8c77cc553e0eb3b12141c0cae3d35e30066,N14R,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,4,0,GG_hpo,4,resnet_se,cremad,cremad,,4,0,2983350823,2664186877,1655271976,2e3440137da3f2541c01a7deacbb2d5618cd54a520668ba7b2f10c28aa121e6e,233c83c292b1f6c7c78fa866ec53ff091ad6244d158a728dc0db0a5ce6d2191f,ac435210cfa3e291a9c29ddb06d3229a9e6e7596a377ca1bac88b5eba79f934c,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4403,1558,1474,174.188,N14R,0,99,pending
