study_id,spec_version,unit_id,arm,manifest_sha256,draw_id,draw_role,analysis_order,fold,train_rep,cell,config_index,model,corpus_level,base_corpus,panel_draw,r,seed_index,split_seed,inner_seed,train_seed,outer_sha256,inner_sha256,split_sha256,config_sha256,n_fit,n_val,n_test,est_gpu_sec,cap_group,conditional,truncation_rank,status
N14R2,2.0.0,9a94649ccb11d600de72145cd4de72d5307b98a45430f039aadc2104a6a95b22,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GR_hpo,7,resnet_se,cremad,cremad,,3,0,4002584940,3199503901,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,be8e020c20cc952b998081c0f4db9d15363f5a6df46a578513dc5705195ee39e,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4469,1490,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,687a0ab7c7da6977c2899870cf45bf083f5d4e2a1d171d986d44a31c164d76e9,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,0,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,d1794170cd830e3210b310d72e15879b0e7e9d5ba82c1bdf51c7c8dd787e2a52,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,1,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,a2093bc06df5ab3b6ada14617ea3a54496e916886da69299a2822eeeef3acf43,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,2,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,9ab129a9bd50dced5280f1cb09dbff252bcc0c42421955941364ad7d3ba30af2,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,3,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,05662a59fe1202c1d8500ce70568e9f13b2674ac11d7dd999a326442e11353c8,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,4,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,395ae879c5bd02b18ab157251e33f919c150a25056b4d5d9d848ffc6478029a3,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,5,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,d2648b9b63db66e623cc101b310b76772ff778f33eea025d90facfdd9cca9a90,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,6,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,8fc653d4a07d2f197d6f5fb01bd2bbce27a8ceca57a2e0d54a853d3e01801c12,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,3,0,GG_hpo,7,resnet_se,cremad,cremad,,3,0,4002584940,961994505,1419562480,ba207c3493e9f14ec5a92f1e9b8d750c65b52c89a90c4547063e5668d7d744c0,e85ba3f8607a57b27399a9ce6ab2265c4246a018e0485a066eee65c7945ed064,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4409,1550,1476,0.0,N14R2,0,99,pending
N14R2,2.0.0,0129ff1fbd3706e3325f7afe9f771e90656890fcc407b674160a4437ce5f6af5,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,0,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,b9048d87b3fbddda07ef16c5b488f2e999c592196203806e71acee45b71451ef,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,1,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,9150490135115f98675f7bfbf40077631329955da4c3373509d8c38e66b63349,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,2,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,b17f39eb87a153a9b8d574a6767491f21f5eb1e1b02ee34a45c793a3d9fc7df6,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,3,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,f004e78fc2bc88c6491bb66a9ab0be1c27abb2d98153a91451de8ded8bee7294,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,4,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,3c523140b15428288f5cd2055dfd8ab28513824de10621479bce1f2f66bb43c1,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,5,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,c1e9bf43fef89b862a233f3e73c69babd66118e2c76b072719305319a5e4bc86,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,6,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,52e909386c4be4053ff330fee593c9c650124d431ec754656fef2ead6b9e4b99,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GR_hpo,7,resnet_se,cremad,cremad,,3,0,4002584940,1453713007,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,c57057941acf09d357676f967ee52042ff58c9c1eef7868b4992b9e7f4917458,595b873a9cea321524e09751407d1cd7cd07255858fadbdecf7d6aabf7d8b888,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4475,1492,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,2423e7a2dbe899315bf3bd5aed4cce6205f11f504be07402b82eae2e863a9d6f,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,0,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,52068f8353a4933a2fe1f564b082b881258451e565f2d0c0ccd305a0d92f031b,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,1,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,7ca897771ac4125831b02fcb8a046759ee16a0b8ab3c0c58206e7c054dc009ab,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,2,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,96f6655a2a690ee93c6204bfef2c8ff5de9eda38c3fb94f467f39f918512331a,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,3,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,1dd077f2386f39245931da55516bd460746cfaf1aa1628bdcc9cbe0e78c1bd93,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,4,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,36eaecebe53ce74a22b872c59a442b51dc44583cb5db119e61be5a0e9da62cc0,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,5,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,c4c91a3eb197dfbc270413cfff76f641b9bd193747a8a78d931258c572179192,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,6,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,64f8ce19668afaff80742337b4ba5fd6df1eeb4ef680b42fcd254ed1f88cc1ff,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,3,primary,3,4,0,GG_hpo,7,resnet_se,cremad,cremad,,3,0,4002584940,244835542,873426474,cd637e596231d71d13f4c582108be987f677006fa62a1df1a491fe9e5e588b23,6156390321268811ed12b2eaec5a8d4b3a33a8bf255b9d45bc6b9c55fc8e0e70,2c28ac54176706acf2e7d4a9aad093b5dff879b4dc591436534782e3e366f514,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4417,1550,1468,0.0,N14R2,0,99,pending
N14R2,2.0.0,ae974a250b34dfee42e2f90240a5f58baf35fd20c56190f21815944721a8048b,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,0,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,a49ca40e13c8f1fb06a95380d26f6d09237b1c2bcb886f1ff8ddde98091e5744,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,1,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,fb6924598b67111075b54906af7076b303f8f65ebe07752025046c6653dbf8b7,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,2,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,e2ed34cd78b8ee2a8f8bd57448b937887ee0e1910a46deefff3f5e27b54e4f99,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,3,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,4464e0859e7c25481c1c16f700c048ce8589fde30f6873923bb92904471a8415,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,4,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,4045158a6ac9969eba2187ba862e95b5dace55ba33bfd0e490d719f5a63cd251,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,5,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,8444d34033321cb82c60772f53c1da4eda3aba6298eba6659e066043b1c5c090,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,6,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,a504d4678e5ff9f10c12d209d58c29fb5d28633b280b98f26fb6bb27a4408922,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,c1883266effc26149a4381e152df89a7cdf7f8c4e7ab4d61e4d7fdbe989bdca0,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GR_hpo,7,resnet_se,cremad,cremad,,4,0,2381036182,3262323124,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,bdf3f978a5f45de32b92c7a189f659c2f5a25c5e05897d14abe7bb312138a720,894d240b8567425edfcb7333a369776132541f95d7cd8c4c5ce0f87f696ab563,d718b584d9e64da23564fc7b667bddeb9d67de01b253622a15f2359622f4f422,4476,1492,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,716fe1a51ee24b595c51465ca00438783d96cf1013d781d309e815e0a97cd2f0,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GG_hpo,0,resnet_se,cremad,cremad,,4,0,2381036182,1166713700,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,445ff6297030fccd2b394e27db13f167f142036a9b981fa3bfca1f02e27c8348,1666f92cab89b974e0f91d6358dbf10c8f64200146f64a215ee6930099c50cf2,88aee71e2b88566047252edd277ce4873e8f6347aa59f9ea7e8cb978e36de0e9,4414,1554,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,93284746440f90435098155a9dc81f36d03eb1b7999795a85acee7567f94fe3c,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GG_hpo,1,resnet_se,cremad,cremad,,4,0,2381036182,1166713700,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,445ff6297030fccd2b394e27db13f167f142036a9b981fa3bfca1f02e27c8348,1666f92cab89b974e0f91d6358dbf10c8f64200146f64a215ee6930099c50cf2,8232033a6d4c0c3e10867e069db9c6ca7b19b3e09e66ff0092f1e2677410f7cb,4414,1554,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,20d59aa9fccac2a29dc0bc843208ae034813c2f5d2eced5530c978e46fd194c5,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GG_hpo,2,resnet_se,cremad,cremad,,4,0,2381036182,1166713700,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,445ff6297030fccd2b394e27db13f167f142036a9b981fa3bfca1f02e27c8348,1666f92cab89b974e0f91d6358dbf10c8f64200146f64a215ee6930099c50cf2,525a9b89875aabf96a25d5868732f0170064559379a37c40ffd832aff038cbcf,4414,1554,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,75c04d341da434a15616f78e893bbf4b02beda93a1a6ef1144bbdde12e8b80f2,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GG_hpo,3,resnet_se,cremad,cremad,,4,0,2381036182,1166713700,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,445ff6297030fccd2b394e27db13f167f142036a9b981fa3bfca1f02e27c8348,1666f92cab89b974e0f91d6358dbf10c8f64200146f64a215ee6930099c50cf2,023a599f13364eb5ca59e299394f04e572bae1264d2c84d9d914ebc7a5327f41,4414,1554,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,7fef17b8df3f5f96ed469c34ead56c231375ecbd3f2f6e9f73e64abd9dbb2356,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GG_hpo,4,resnet_se,cremad,cremad,,4,0,2381036182,1166713700,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,445ff6297030fccd2b394e27db13f167f142036a9b981fa3bfca1f02e27c8348,1666f92cab89b974e0f91d6358dbf10c8f64200146f64a215ee6930099c50cf2,1bc86aef6e2aa68ebe1646bfe794dd733eec011e68c6fb88ba2a52cd3689d260,4414,1554,1467,0.0,N14R2,0,99,pending
N14R2,2.0.0,ad074375be149d0ea366cd1f8197f698e396c89ea77effc5ecb16226604cab6c,N14R2,e43224f032d474ac5e0d1b46d82cb7580c88bb08bac87e989fc767fd8eef552b,4,primary,4,0,0,GG_hpo,5,resnet_se,cremad,cremad,,4,0,2381036182,1166713700,537187691,e7cb11bc9725460d56e156bfb83dae7cbbee4348ddb8ecdf0d9014b66b734d5a,445ff6297030fccd2b394e27db13f167f142036a9b981fa3bfca1f02e27c8348,1666f92cab89b974e0f91d6358dbf10c8f64200146f64a215ee6930099c50cf2,c79d2ac28fa6c1f071282f04433bf6b26622912b78cd7300b458c769e691499e,4414,1554,1467,0.0,N14R2,0,99,pending
