sample_index,corpus,relative_path,bytes,sha256,speaker,sex,label,label_index,sentence,take,intensity
144,subesco,F_03_SMITA_S_9_NEUTRAL_5.wav,706604,21a4fbbf55b5a33a28c2569a40f05109031f379a463dcbf963b9e1202d33b36a,F03,F,NEUTRAL,4,S9,T5,
145,subesco,F_03_SMITA_S_9_SAD_1.wav,708652,cb2ab30c80ddec65ebe90780e40efd2c39246a2e7b30fcd4605148ea2356381a,F03,F,SAD,5,S9,T1,
146,subesco,F_03_SMITA_S_9_SURPRISE_2.wav,706604,a65c5a1bb3388d67a11a4fb1d9c6bf4f8fde82820b239348707642424f245d79,F03,F,SURPRISE,6,S9,T2,
147,subesco,F_04_SWARNALI_S_10_ANGRY_4.wav,353324,af218783ccd0fb60937cd94453d9d0f53603f0c8fc50262986b84c85f8587865,F04,F,ANGRY,0,S10,T4,
148,subesco,F_04_SWARNALI_S_10_DISGUST_2.wav,708652,21d28922c223f2307b34214ee89ff4511d7e79be113ee090852b02b519c3e7b8,F04,F,DISGUST,1,S10,T2,
149,subesco,F_04_SWARNALI_S_10_FEAR_2.wav,708652,9cb84c6cf072f80489a038b451dd49abb6e2bce55db357f52f57b85d72d5cc8c,F04,F,FEAR,2,S10,T2,
150,subesco,F_04_SWARNALI_S_10_HAPPY_3.wav,353324,bfdca9646a223b2633dd4ad038c7566843eb9a12de8597048e5fa57d7b795b81,F04,F,HAPPY,3,S10,T3,
151,subesco,F_04_SWARNALI_S_10_NEUTRAL_3.wav,353324,d0ceb764922b7114720e2caaf8c038b7a8125b3bd320336212f3a3acfc5a127a,F04,F,NEUTRAL,4,S10,T3,
152,subesco,F_04_SWARNALI_S_10_SAD_4.wav,354348,14e65ed7c3a41ff22f2579814e1e6173d9673dffdbb3b39d493ab2d532469661,F04,F,SAD,5,S10,T4,
153,subesco,F_04_SWARNALI_S_10_SURPRISE_1.wav,704556,ca944acfe1512b76a23862a386ba0f0d02f5010ef0b373d91115251ca6849338,F04,F,SURPRISE,6,S10,T1,
154,subesco,F_04_SWARNALI_S_1_ANGRY_4.wav,353324,e13025a3467216eaecc096f7e49bde969d0ac2f2fe68f3521019805a3e433276,F04,F,ANGRY,0,S1,T4,
155,subesco,F_04_SWARNALI_S_1_DISGUST_2.wav,708652,6a6131b6c369fabb690a6dd5e64a3a1e7360e5a15519a31c3dfca206254a4f25,F04,F,DISGUST,1,S1,T2,
156,subesco,F_04_SWARNALI_S_1_FEAR_1.wav,708652,915d2f2acd4ec1982e8d01db8ba44da42ee417b439acbd503c84febbd1b8e7dc,F04,F,FEAR,2,S1,T1,
157,subesco,F_04_SWARNALI_S_1_HAPPY_3.wav,352300,72905ea4239f92ed68abe87ddaf0a7f5d8440297e7ae908b0075e4d1eff29568,F04,F,HAPPY,3,S1,T3,
158,subesco,F_04_SWARNALI_S_1_NEUTRAL_2.wav,354348,41cefbdd11afad9b42e49f72c9275b2ee23a79606503c0931bb630a8ff2df43e,F04,F,NEUTRAL,4,S1,T2,
159,subesco,F_04_SWARNALI_S_1_SAD_2.wav,352300,3a005b51449b3908f54997f7f27e15d0cfb2f91f52dc269511f16bc46f428d2d,F04,F,SAD,5,S1,T2,
160,subesco,F_04_SWARNALI_S_1_SURPRISE_5.wav,708652,d22d9b92646b95fb66e0c1e59dd4d8f13abe0b44896c7e87d6be3fae3ce62210,F04,F,SURPRISE,6,S1,T5,
161,subesco,F_04_SWARNALI_S_2_ANGRY_2.wav,353324,bb4dae29ae4b1770aae0807bf07cd224e5e19f91282ad442df78f8d218afd188,F04,F,ANGRY,0,S2,T2,
162,subesco,F_04_SWARNALI_S_2_DISGUST_3.wav,704556,2288d49a9faea167e4d74c44f4f8ca7b3dff2e3be052326649c8a0be29e923fd,F04,F,DISGUST,1,S2,T3,
163,subesco,F_04_SWARNALI_S_2_FEAR_1.wav,708652,906d9148e95747f8507943661ff0336969f20432bbe175e368394742590a3409,F04,F,FEAR,2,S2,T1,
164,subesco,F_04_SWARNALI_S_2_HAPPY_5.wav,352300,b1aaaae547f5669f6e321acc2f2f670d50dbefe24aa1a0568c8d4d5305be8af6,F04,F,HAPPY,3,S2,T5,
165,subesco,F_04_SWARNALI_S_2_NEUTRAL_5.wav,354348,2c5e3fa06e2052eebeb3c01fcbe6120171f40224761a4f2d5e924faa63564413,F04,F,NEUTRAL,4,S2,T5,
166,subesco,F_04_SWARNALI_S_2_SAD_3.wav,352300,5d398967bce0718ce49f47c79e16c31dfdfdc3f2d452a8b7ab1d6033ff30f908,F04,F,SAD,5,S2,T3,
167,subesco,F_04_SWARNALI_S_2_SURPRISE_4.wav,706604,07ea94d6dfea216a547fdf9ebdc57198a1529a924a1b654cbf33ad55c6922888,F04,F,SURPRISE,6,S2,T4,
168,subesco,F_04_SWARNALI_S_3_ANGRY_5.wav,354348,1794b1a4ddfe0540fde46f1a624f414fa61ae0ccd7e23abf401d728bc08f8c95,F04,F,ANGRY,0,S3,T5,
169,subesco,F_04_SWARNALI_S_3_DISGUST_1.wav,704556,396de92dd18079ff99e635f696200861cffff962b9c0e7da2fab25bf990cd83e,F04,F,DISGUST,1,S3,T1,
170,subesco,F_04_SWARNALI_S_3_FEAR_3.wav,704556,8dfb28828ac00719b5dbdd2cb51877317588edc3347fc41d758ff79b000746a7,F04,F,FEAR,2,S3,T3,
171,subesco,F_04_SWARNALI_S_3_HAPPY_4.wav,354348,1b6cef08ae5b90bd3845ceeecd452e2c7604be79f1d4bf4b96b9942a5c761acf,F04,F,HAPPY,3,S3,T4,
172,subesco,F_04_SWARNALI_S_3_NEUTRAL_3.wav,353324,95f1a0661263c447053fa54c0cde295dff2544807000785fdcebc63c45eeea2a,F04,F,NEUTRAL,4,S3,T3,
173,subesco,F_04_SWARNALI_S_3_SAD_1.wav,353324,d5123f1e3c394854bec95526608f247c27b09d58de5db9535beff92c6ae0978b,F04,F,SAD,5,S3,T1,
174,subesco,F_04_SWARNALI_S_3_SURPRISE_5.wav,706604,055b7b090e868cf6ad3faa4872af76ac4621445ed2cacb64bed2d91d918687fc,F04,F,SURPRISE,6,S3,T5,
175,subesco,F_04_SWARNALI_S_6_ANGRY_1.wav,354348,88a4c5cc2ec30df21a1fad459197c0c9be19716d79e35a68ce363d8f07edf7a4,F04,F,ANGRY,0,S6,T1,
176,subesco,F_04_SWARNALI_S_6_DISGUST_5.wav,708652,d6d403ba618a0997a4c266091e45501a5bae9a13ad82d34b7feed2749b2ed08a,F04,F,DISGUST,1,S6,T5,
177,subesco,F_04_SWARNALI_S_6_FEAR_5.wav,704556,c0410e61bbd028efca48e44917ff76fde46692f5e22670055a33ed6d72c19fdf,F04,F,FEAR,2,S6,T5,
178,subesco,F_04_SWARNALI_S_6_HAPPY_5.wav,353324,d83f2b9fefe795fd645698f1de61f3a039f8ac06c430ceecb3f7845c9b147642,F04,F,HAPPY,3,S6,T5,
179,subesco,F_04_SWARNALI_S_6_NEUTRAL_4.wav,353324,5869e77ca64f10303a3bd9b7da18bcc7c02798c3e830f3554ea44b700360c532,F04,F,NEUTRAL,4,S6,T4,
180,subesco,F_04_SWARNALI_S_6_SAD_3.wav,353324,73b8de64a97b7349c03918e566c4df33ee82123956c26765fd3071e547b6fe3f,F04,F,SAD,5,S6,T3,
181,subesco,F_04_SWARNALI_S_6_SURPRISE_4.wav,708652,bc368108456ead41161f4d5eda63a6c00064e48ab2cb88d7a040b12e9c5b1ba1,F04,F,SURPRISE,6,S6,T4,
182,subesco,F_04_SWARNALI_S_8_ANGRY_5.wav,354348,44ab4df07f81b3db9f52f8165fb8c7d06fe5e7346de32389766b17f9fc1de080,F04,F,ANGRY,0,S8,T5,
183,subesco,F_04_SWARNALI_S_8_DISGUST_5.wav,708652,641b5c050abe968ff30a17b20b55ab96540ce01e33ada6d2376ebacc64a80b2f,F04,F,DISGUST,1,S8,T5,
184,subesco,F_04_SWARNALI_S_8_FEAR_3.wav,704556,d64236e66152f946c3f5b64e9d79fd406d8f509db1162d7b713103d2ee33b724,F04,F,FEAR,2,S8,T3,
185,subesco,F_04_SWARNALI_S_8_HAPPY_4.wav,352300,a34ec166db84e3ddac0791b5f7d2017c5a567122c5a8c7664e94ce1ff6c742e7,F04,F,HAPPY,3,S8,T4,
186,subesco,F_04_SWARNALI_S_8_NEUTRAL_1.wav,353324,093ca61e0f43f303a6536e6a330d30d8b3d43d200bd2c4110eb0ca1365d345f6,F04,F,NEUTRAL,4,S8,T1,
187,subesco,F_04_SWARNALI_S_8_SAD_3.wav,352300,2b3af6798b3ee55e154e97ec89b719ae4c06b4d407e4131deee01da1521216f6,F04,F,SAD,5,S8,T3,
188,subesco,F_04_SWARNALI_S_8_SURPRISE_1.wav,706604,0544d4212a25c15b7b1af87fa2ff875966c0857bdd50a0048267f43bf1a47f9d,F04,F,SURPRISE,6,S8,T1,
189,subesco,F_04_SWARNALI_S_9_ANGRY_4.wav,353324,f7583ea86fabc8f9508accee375f13ac59fd9afbe11e31b99d9f9c4aa5d996a4,F04,F,ANGRY,0,S9,T4,
190,subesco,F_04_SWARNALI_S_9_DISGUST_1.wav,708652,60fbe88d28bf92a971e7cda363312e6f78ff932c42b78bef708d7c1b09fce716,F04,F,DISGUST,1,S9,T1,
191,subesco,F_04_SWARNALI_S_9_FEAR_1.wav,706604,e4c5c056a3ade9abc53ea2ed504433957460c5893d739a1e9f0938944e552a14,F04,F,FEAR,2,S9,T1,
192,subesco,F_04_SWARNALI_S_9_HAPPY_3.wav,354348,df82f83b948d9e74c91e0ce8dfab93d4fa4b3f70198b2415363c5a3cbc7b6065,F04,F,HAPPY,3,S9,T3,
193,subesco,F_04_SWARNALI_S_9_NEUTRAL_2.wav,354348,ca15edac7229e518a7f36932778f76f673acd1b9835a7b5b1babd18e9cf3cfc3,F04,F,NEUTRAL,4,S9,T2,
194,subesco,F_04_SWARNALI_S_9_SAD_2.wav,354348,716f2863450b7cf69ccddfdb4ba0086d07097b9db19a9cdcfa999802a75168c7,F04,F,SAD,5,S9,T2,
195,subesco,F_04_SWARNALI_S_9_SURPRISE_1.wav,708652,ea3b7462b5c564312aad9d429995d73854a0dffca2f7627f825ca7a396e6e857,F04,F,SURPRISE,6,S9,T1,
196,subesco,F_05_MOUNI_S_10_ANGRY_4.wav,352300,d689ff0a958cea66fcad4a2f0e57b7ae165e40a129ce698a340a64f9f67043f5,F05,F,ANGRY,0,S10,T4,
197,subesco,F_05_MOUNI_S_10_DISGUST_2.wav,353324,3677945fec700997fa0a5c54ef3485e4a1b56b04695245c9a29b9a91737f6d10,F05,F,DISGUST,1,S10,T2,
198,subesco,F_05_MOUNI_S_10_FEAR_1.wav,353324,8f231fc1dcc234d7a62b2c4a2d74348beebb870f2cb475eabb2b746efd1fb11a,F05,F,FEAR,2,S10,T1,
199,subesco,F_05_MOUNI_S_10_HAPPY_3.wav,353324,e22b1edec9edddd7991606de7411b1f7199e0ca21cfcf349105070ddbfa8a4d2,F05,F,HAPPY,3,S10,T3,
200,subesco,F_05_MOUNI_S_10_NEUTRAL_1.wav,353324,5875890f6cbfaec1cb013e59a591e7063a758b3258ee86fde33d3d4a7b7f570b,F05,F,NEUTRAL,4,S10,T1,
201,subesco,F_05_MOUNI_S_10_SAD_3.wav,354348,3800393ab529ac6c9ab779e2dadd00019712ff7c922a6b308c38e90d21ff97af,F05,F,SAD,5,S10,T3,
202,subesco,F_05_MOUNI_S_10_SURPRISE_1.wav,353324,e6b81ce66d8a05a27d0318504ec0e0de968df4699e8319f0ba1238be9673486a,F05,F,SURPRISE,6,S10,T1,
203,subesco,F_05_MOUNI_S_1_ANGRY_5.wav,354348,552e641c6b5951ce70a80740c696e6ed1a73fb9d82157d7dd09dd80c93c8f9fd,F05,F,ANGRY,0,S1,T5,
204,subesco,F_05_MOUNI_S_1_DISGUST_4.wav,354348,c02273b2c7bfbc94ee2f0ce312c57f049ac97e62047b9add0a02db1c84abc4e4,F05,F,DISGUST,1,S1,T4,
205,subesco,F_05_MOUNI_S_1_FEAR_4.wav,354348,85383ff1ca4d86daf9844095cbacd31958dccbbb6dfc51122e55b66b7842110e,F05,F,FEAR,2,S1,T4,
206,subesco,F_05_MOUNI_S_1_HAPPY_2.wav,354348,a96c40f7f4df6ac00578d9e004c519c50741f8e18854f34d34cd21979a4107c2,F05,F,HAPPY,3,S1,T2,
207,subesco,F_05_MOUNI_S_1_NEUTRAL_2.wav,354348,9aea63231c5bfd6ac2ea2d42b9775b4c4576a9c00cec46ffc6ef8b27fe8acf41,F05,F,NEUTRAL,4,S1,T2,
208,subesco,F_05_MOUNI_S_1_SAD_3.wav,354348,f09d44b1856b7448810047dd7a545cd4c8a44ea8dbdfe8adf739a7ce9ecc0369,F05,F,SAD,5,S1,T3,
209,subesco,F_05_MOUNI_S_1_SURPRISE_5.wav,354348,f0510ceacb65d339b5ccf21dbebf91b5ebede3fb1e51be3517bd72e6a2a45eb8,F05,F,SURPRISE,6,S1,T5,
210,subesco,F_05_MOUNI_S_2_ANGRY_1.wav,354348,297779d9af833f5f1b4fc3b2fdd3349734cf6de198ffa2746e16056e1eb90101,F05,F,ANGRY,0,S2,T1,
211,subesco,F_05_MOUNI_S_2_DISGUST_2.wav,353324,aaa3b8de16befe9f7d0a7dc7132660d4e25866fe545dd36757aa8c0d8d7e8b49,F05,F,DISGUST,1,S2,T2,
212,subesco,F_05_MOUNI_S_2_FEAR_4.wav,354348,59365331d4da7702e785f60f0163963997bc944eab2646f53dea925e47465384,F05,F,FEAR,2,S2,T4,
213,subesco,F_05_MOUNI_S_2_HAPPY_3.wav,353324,24a52d1faa7b4606d6ee71264211a77ab225ba640b49ef7ae55e68f4f5b006c4,F05,F,HAPPY,3,S2,T3,
214,subesco,F_05_MOUNI_S_2_NEUTRAL_3.wav,354348,0b5f9f37051d06471c0e52556e7f110928af3d50bc8d9a3c6deec380bdb5ba8a,F05,F,NEUTRAL,4,S2,T3,
215,subesco,F_05_MOUNI_S_2_SAD_5.wav,354348,11249a64fd6c05c0986b98e62676e6d36190abe5701869ccd44f3ae4b56a07c9,F05,F,SAD,5,S2,T5,
216,subesco,F_05_MOUNI_S_2_SURPRISE_4.wav,354348,4caddb92dd0a9389818ea48a82c478771315d3cbe50dad2e0c285b10caa10d1e,F05,F,SURPRISE,6,S2,T4,
217,subesco,F_05_MOUNI_S_3_ANGRY_4.wav,354348,849d587a885ddbbee82b17efeeb3582c70bf4f182d442f2569587972054d90c6,F05,F,ANGRY,0,S3,T4,
218,subesco,F_05_MOUNI_S_3_DISGUST_5.wav,354348,f553922339be9ed88ba45ec8d6d368619597bf87bb5f7b9c6d733bd0084dc361,F05,F,DISGUST,1,S3,T5,
219,subesco,F_05_MOUNI_S_3_FEAR_5.wav,355372,32980c13a7e90b9c067c272e87025dbb3c78235e36d8d680c241afedae4bec4f,F05,F,FEAR,2,S3,T5,
220,subesco,F_05_MOUNI_S_3_HAPPY_1.wav,355372,945a4de8aaf210430512c138452f5e60eb57f0f590eb77930b91101c0d848ee6,F05,F,HAPPY,3,S3,T1,
221,subesco,F_05_MOUNI_S_3_NEUTRAL_1.wav,354348,c28d294b401ce0f7990eb1ec842a42db5fdb1c5821ef57598daacb6ac5eec5b1,F05,F,NEUTRAL,4,S3,T1,
222,subesco,F_05_MOUNI_S_3_SAD_1.wav,354348,3aa15bdb431045de3f9c3bb19aa5d6dfd1671fe9ed1fd432df4ea694f6a076b1,F05,F,SAD,5,S3,T1,
223,subesco,F_05_MOUNI_S_3_SURPRISE_3.wav,353324,2ba2b2f081c0bc69e4ba5c21d58aaf532ec4d3058216457bad231c5ce156f7f0,F05,F,SURPRISE,6,S3,T3,
224,subesco,F_05_MOUNI_S_6_ANGRY_4.wav,353324,7b71e52af2fbf3a2096b3289188855bf13bd6d4d73f30d7e05ea61c13a3732c9,F05,F,ANGRY,0,S6,T4,
225,subesco,F_05_MOUNI_S_6_DISGUST_5.wav,353324,2aacf1b40bc832692aba2843f4fc3cadf974a2bf5313d95014a206b61bd32713,F05,F,DISGUST,1,S6,T5,
226,subesco,F_05_MOUNI_S_6_FEAR_5.wav,355372,bc8cf893412118b36ce24712b71310c5f5cd45a848e54a174fcdc9d054c17951,F05,F,FEAR,2,S6,T5,
227,subesco,F_05_MOUNI_S_6_HAPPY_3.wav,354348,34f446312621198ad60a3fab0da09a8952836a26723b51a30a704e58e1263c28,F05,F,HAPPY,3,S6,T3,
228,subesco,F_05_MOUNI_S_6_NEUTRAL_4.wav,354348,c499633369a6c36f35958f500af9f66deb9cc28ae3b2278cebb8ffc290585289,F05,F,NEUTRAL,4,S6,T4,
229,subesco,F_05_MOUNI_S_6_SAD_5.wav,353324,89529e8b635a9e9684535b7aa37799c453bf55ae1f58bf95efdec4fb877ab781,F05,F,SAD,5,S6,T5,
230,subesco,F_05_MOUNI_S_6_SURPRISE_5.wav,354348,b5fe9b364b21653ec8dd19669772deb8d60b770dd22a41df48ac284c0e3e67ec,F05,F,SURPRISE,6,S6,T5,
231,subesco,F_05_MOUNI_S_8_ANGRY_2.wav,354348,d5f072c0667b930bb522fcc1a7b2f31980caec5eae032b77af8234dc9fe10158,F05,F,ANGRY,0,S8,T2,
232,subesco,F_05_MOUNI_S_8_DISGUST_5.wav,352300,849b3f745ed1915da0e9fd6db5811c07dbbf6442ebc5373344924113371dd254,F05,F,DISGUST,1,S8,T5,
233,subesco,F_05_MOUNI_S_8_FEAR_3.wav,353324,0371b2be3d815b3af8572f5dbc0cdf716d8f5a8c6a80c71e8b5bb8a21135b1a2,F05,F,FEAR,2,S8,T3,
234,subesco,F_05_MOUNI_S_8_HAPPY_1.wav,353324,9422173bb7bca4d0a16f39e13a0c936fc3cca109a39992c475685558d052884e,F05,F,HAPPY,3,S8,T1,
235,subesco,F_05_MOUNI_S_8_NEUTRAL_4.wav,352300,316f22984fcf744d1a18cf120fea79ecaece846218485dcba01b088bf7337c91,F05,F,NEUTRAL,4,S8,T4,
236,subesco,F_05_MOUNI_S_8_SAD_2.wav,353324,d4c6f259006f5c01ad8cdbe2f3df16f5b9540296b198547d4ace0cd8a908c766,F05,F,SAD,5,S8,T2,
237,subesco,F_05_MOUNI_S_8_SURPRISE_1.wav,353324,e0890db496f25794eea147de9ee2eb5658cb99d37bf717620f95b49e9f851dc4,F05,F,SURPRISE,6,S8,T1,
238,subesco,F_05_MOUNI_S_9_ANGRY_4.wav,354348,fcdb9f31e9db26862c252516c7ad92fa41732e04cf5bba7fbbffc8e3f5c342c4,F05,F,ANGRY,0,S9,T4,
239,subesco,F_05_MOUNI_S_9_DISGUST_2.wav,354348,99783fc1c4392cebddeb508bd638154ae83d55c1c71b2da36c54c8829a14c997,F05,F,DISGUST,1,S9,T2,
240,subesco,F_05_MOUNI_S_9_FEAR_5.wav,353324,553487e641a8d0b47205c2afbfae6e862301e6a9d86c458c51c2c39da62cb003,F05,F,FEAR,2,S9,T5,
241,subesco,F_05_MOUNI_S_9_HAPPY_3.wav,354348,93ffad5e0cc7f6b58da8a5bddae35263f6d87f932b38a3195efe658d75009996,F05,F,HAPPY,3,S9,T3,
242,subesco,F_05_MOUNI_S_9_NEUTRAL_2.wav,353324,9bf7a3c264a75379a1a8beee00fe8cd15e1f717be4bae78d466ad75553144928,F05,F,NEUTRAL,4,S9,T2,
243,subesco,F_05_MOUNI_S_9_SAD_2.wav,353324,cab05a7c1149c55d0c30fa8482fb7ed03c9b550a4e50b28a5f3bcbcd26232208,F05,F,SAD,5,S9,T2,
244,subesco,F_05_MOUNI_S_9_SURPRISE_2.wav,354348,148c295f8aa87a1172227794574f2c5920d0da1a9e1483367e2cdba24c20bb86,F05,F,SURPRISE,6,S9,T2,
245,subesco,F_06_SIMI_S_10_ANGRY_2.wav,386796,f115859bf56a6d82b25838f54cdf92f03bd8179aa4e112604254799eaa215523,F06,F,ANGRY,0,S10,T2,
246,subesco,F_06_SIMI_S_10_DISGUST_4.wav,385682,6dbb8ba3c8871afdbf911d36ed02b292c372d5364e0bc4289bad59a79f12473c,F06,F,DISGUST,1,S10,T4,
247,subesco,F_06_SIMI_S_10_FEAR_3.wav,387910,625b8cc01fdc5ff4c62f8b4867b2f3072365802e97c2e34f0afb9cf2bb44ce14,F06,F,FEAR,2,S10,T3,
248,subesco,F_06_SIMI_S_10_HAPPY_3.wav,384566,25c449681b3e56a717099b8a65f16994442bb8f2ece087a3ec8969e3bc0ebf7b,F06,F,HAPPY,3,S10,T3,
249,subesco,F_06_SIMI_S_10_NEUTRAL_4.wav,386796,aba81d1c0d6529ec3fa0f4eacef8f8820d2a3f2623e5a0b41bfa65df8b0cb53c,F06,F,NEUTRAL,4,S10,T4,
250,subesco,F_06_SIMI_S_10_SAD_5.wav,384566,a9eb904d758d15b1693ac8fa4e183ee95d6b49a982b6d549532a4b39fc70c5fd,F06,F,SAD,5,S10,T5,
251,subesco,F_06_SIMI_S_10_SURPRISE_5.wav,386796,52cf2d54406ddfa4996f1379d30c97da7f45f4b9e58f7f2c7b86276f3ce49ed7,F06,F,SURPRISE,6,S10,T5,
252,subesco,F_06_SIMI_S_1_ANGRY_5.wav,386796,4d2d7c92c2b4247cea8610b137419938c4726b71c2e604d669640d2906463e24,F06,F,ANGRY,0,S1,T5,
253,subesco,F_06_SIMI_S_1_DISGUST_2.wav,386796,423eb7e7b86d5982e7d00278264491975004d612fa21478ffe5fc0544c64cc4d,F06,F,DISGUST,1,S1,T2,
254,subesco,F_06_SIMI_S_1_FEAR_5.wav,576270,2d046b2b8698dce5dbb05b03f812ef860cccd3dd0402ba8daa53d0991a74b982,F06,F,FEAR,2,S1,T5,
255,subesco,F_06_SIMI_S_1_HAPPY_5.wav,385682,7aeaa2721953bc76ad94588d6554da7d60ee25053b15cd6fc9fad82bd2ac2aa0,F06,F,HAPPY,3,S1,T5,
256,subesco,F_06_SIMI_S_1_NEUTRAL_5.wav,385682,026ec7c2d6956721e753a64469e3eb478fc051cc7946ceb173ea507360223920,F06,F,NEUTRAL,4,S1,T5,
257,subesco,F_06_SIMI_S_1_SAD_1.wav,385682,382fdcd114f2b906634bdea14c2f7e59540901e95b41f131fdd3ff9df23f53fb,F06,F,SAD,5,S1,T1,
258,subesco,F_06_SIMI_S_1_SURPRISE_4.wav,386796,8a32240acac5cf0ce56269df59723213352fb7cbd809ad4f76fac55362c1ebce,F06,F,SURPRISE,6,S1,T4,
259,subesco,F_06_SIMI_S_2_ANGRY_5.wav,386796,99230161ed57a3f9aa7830bc33f54e6109a268dde479305f1cc1b36020224ca5,F06,F,ANGRY,0,S2,T5,
260,subesco,F_06_SIMI_S_2_DISGUST_1.wav,386796,c4a040e3aadb577616a39b7aef29e85cfb2bf694b0fb962f3321e73780beea87,F06,F,DISGUST,1,S2,T1,
261,subesco,F_06_SIMI_S_2_FEAR_1.wav,385682,816b65579c267971a21cadf2fbb5faa78a731b570f32ab5917d137bc004a3f43,F06,F,FEAR,2,S2,T1,
262,subesco,F_06_SIMI_S_2_HAPPY_2.wav,384566,1193580e423249956b80a1e3d3d94cf20647be86b7591083acf99b0a4e190f2d,F06,F,HAPPY,3,S2,T2,
263,subesco,F_06_SIMI_S_2_NEUTRAL_4.wav,386796,8eddff81396e9969414df10cb5a43788e1971948912e62c2f523aaa8e180cdba,F06,F,NEUTRAL,4,S2,T4,
264,subesco,F_06_SIMI_S_2_SAD_3.wav,386796,13bf7aef078dbfffd9bc9fb02df02496fee276532c2b3d52d0ef426e8bbf52a6,F06,F,SAD,5,S2,T3,
265,subesco,F_06_SIMI_S_2_SURPRISE_4.wav,386796,bcf4e2c7026eebe79987d825e83e903fe60a4074d89be0ce258dd42e29c563bf,F06,F,SURPRISE,6,S2,T4,
266,subesco,F_06_SIMI_S_3_ANGRY_1.wav,386796,d7f6a786718caaf53164b08af17828ea00dfb6fa6075b977ef1da9fa4b62239e,F06,F,ANGRY,0,S3,T1,
267,subesco,F_06_SIMI_S_3_DISGUST_1.wav,386796,2c37a6467982fa22534f9d69b5dd177adf30dcaeb9f09b84b2c957863039c22f,F06,F,DISGUST,1,S3,T1,
268,subesco,F_06_SIMI_S_3_FEAR_1.wav,386796,439bda6c9c4ec9a4d996e1bbea761b40199b422f606a182e86e2515a183548c6,F06,F,FEAR,2,S3,T1,
269,subesco,F_06_SIMI_S_3_HAPPY_1.wav,384566,83f29200ba1b030213b7dc3aa1a5ff30caf3e49427260c0b30ea4feec77161fd,F06,F,HAPPY,3,S3,T1,
270,subesco,F_06_SIMI_S_3_NEUTRAL_3.wav,385682,72fe4f5f834af59805b5bbf8dbf7bee4d25432fd011578e1e6d8af1fccd7e01a,F06,F,NEUTRAL,4,S3,T3,
271,subesco,F_06_SIMI_S_3_SAD_4.wav,386796,990c8030577c997e88e1984f2e6bfc00d4e28e72328ba63c7c72070197ef5c4e,F06,F,SAD,5,S3,T4,
272,subesco,F_06_SIMI_S_3_SURPRISE_5.wav,385682,bc139514345c0bc3becb2f7d6432523a956f1f91c4be81dac305da7a4734f549,F06,F,SURPRISE,6,S3,T5,
273,subesco,F_06_SIMI_S_6_ANGRY_3.wav,386796,4aea948849bf975573054f52e6ddc5075ace78a727fb7fe205d2bdf5cbe172ae,F06,F,ANGRY,0,S6,T3,
274,subesco,F_06_SIMI_S_6_DISGUST_1.wav,386796,5b38183b692d8e024df3f3ce58c5309abd16d924ce5ce8bc6e79645402662676,F06,F,DISGUST,1,S6,T1,
275,subesco,F_06_SIMI_S_6_FEAR_5.wav,385682,b545a284ac59f46525fbc0b568bc660d798a2d9bf6c9d8441bd80a9e440193db,F06,F,FEAR,2,S6,T5,
276,subesco,F_06_SIMI_S_6_HAPPY_2.wav,385682,4627553e30e1948baaaac6c9c6625bdb4f4c40084305604f622fdea6b5c1c57a,F06,F,HAPPY,3,S6,T2,
277,subesco,F_06_SIMI_S_6_NEUTRAL_3.wav,386796,57c466e529be2ac4e8e40020ab3c36b61e75905d4650a9579f534871f86d710b,F06,F,NEUTRAL,4,S6,T3,
278,subesco,F_06_SIMI_S_6_SAD_3.wav,385682,6dabfe84619ca8e5997e97f459e7144c03448ce7e437e9c0084029e31e9d6046,F06,F,SAD,5,S6,T3,
279,subesco,F_06_SIMI_S_6_SURPRISE_1.wav,386796,4fba31933653bd5a2f0572ed964046fbd415e886e9d63fa2291f763ec78fe07b,F06,F,SURPRISE,6,S6,T1,
280,subesco,F_06_SIMI_S_8_ANGRY_5.wav,385682,1a98f978a986674a1e0e9054372cee5129f20d6fc6d54ee40222e385d0f08e8b,F06,F,ANGRY,0,S8,T5,
281,subesco,F_06_SIMI_S_8_DISGUST_3.wav,384566,ffdc142198522244b24016e00b7f8161fbaa2d0c04197eae54881e026da1997b,F06,F,DISGUST,1,S8,T3,
282,subesco,F_06_SIMI_S_8_FEAR_4.wav,577384,596089fe0c039035047f9b00e8605b2b361e40a4405d234fdca263b11a44fb15,F06,F,FEAR,2,S8,T4,
283,subesco,F_06_SIMI_S_8_HAPPY_5.wav,386796,b9ddd570c37f1759acdcfe9c2b96752e6cb6f82b900aead08c210ce385860486,F06,F,HAPPY,3,S8,T5,
284,subesco,F_06_SIMI_S_8_NEUTRAL_2.wav,384566,7ce9713123d8c5d00763477ce859c23b2170814398521f44d4ee3e6ffd47fb5c,F06,F,NEUTRAL,4,S8,T2,
285,subesco,F_06_SIMI_S_8_SAD_5.wav,385682,0bf68848439d49a065efeefa7a42c02d5c0a085780909b3cefb7b415ec4d2a64,F06,F,SAD,5,S8,T5,
286,subesco,F_06_SIMI_S_8_SURPRISE_4.wav,386796,fb8b9c13b6a8bab235ad4e2e3d55ce17375ac5c85ad7053834781d7370fcc40b,F06,F,SURPRISE,6,S8,T4,
