sample_index,corpus,relative_path,bytes,sha256,speaker,sex,label,label_index,sentence,take,intensity
580,subesco,F_02_MONIKA_S_6_NEUTRAL_1.wav,352300,2654c3fcb63de8c8615688305ff9fa0ac91517448bf6399464c7e9bd47e76b77,F02,F,NEUTRAL,4,S6,T1,
581,subesco,F_02_MONIKA_S_6_NEUTRAL_2.wav,354348,540d43604f7a5b2a4c8ca04a1caac84ddb24bcfd1597e7049f15a430303c6e40,F02,F,NEUTRAL,4,S6,T2,
582,subesco,F_02_MONIKA_S_6_NEUTRAL_3.wav,354348,3bcb61bbb16249650193ddb67f8f0d8c708652a71f0209c3d9996572db5841d1,F02,F,NEUTRAL,4,S6,T3,
583,subesco,F_02_MONIKA_S_6_NEUTRAL_4.wav,353324,7fd592bc5474fe93fe4cf17e02cf5198b4f9f6b4ef3026927830663652fc40bf,F02,F,NEUTRAL,4,S6,T4,
584,subesco,F_02_MONIKA_S_6_NEUTRAL_5.wav,354348,3a39a27f7d81ed84191061c61bd7ff1fb4903ae88b3bb5be3565d4305f6a4a78,F02,F,NEUTRAL,4,S6,T5,
585,subesco,F_02_MONIKA_S_6_SAD_1.wav,353324,1b650fe44f3eb35d8dd9ef1c1f7eeeefd3f535e8ba9aba8d869df9799bc21af4,F02,F,SAD,5,S6,T1,
586,subesco,F_02_MONIKA_S_6_SAD_2.wav,353324,52f507d93ecce48ce690885ee2d1c7c941f29356fa11bc0dce0dbd91d3b54ff1,F02,F,SAD,5,S6,T2,
587,subesco,F_02_MONIKA_S_6_SAD_3.wav,353324,8bc74446a24fa46882712806cb5299debed1454813dc7bfe7ac3e2609ed64cb7,F02,F,SAD,5,S6,T3,
588,subesco,F_02_MONIKA_S_6_SAD_4.wav,351276,66baf1d5991e63875a91e4d571ea09028380722b962c3e4e449bf84c866bc685,F02,F,SAD,5,S6,T4,
589,subesco,F_02_MONIKA_S_6_SAD_5.wav,354348,f8b65339c5dbc242bcefa1025ff8fef69c9b6bf79224a22618e1b5d8f101f678,F02,F,SAD,5,S6,T5,
590,subesco,F_02_MONIKA_S_6_SURPRISE_1.wav,354348,01b9fdaad5455453fa36573bc434f5b1a07d2655f2311a7aefb29ed6d0f3f464,F02,F,SURPRISE,6,S6,T1,
591,subesco,F_02_MONIKA_S_6_SURPRISE_2.wav,354348,053f2e6e25138634efa95b8caea967d9664007bc44181ee9c2e872007e3e7e3e,F02,F,SURPRISE,6,S6,T2,
592,subesco,F_02_MONIKA_S_6_SURPRISE_3.wav,354348,3bdbe97e02536abbcbe9bb0361b91105767d03bb979144e4b97463ae447c90f2,F02,F,SURPRISE,6,S6,T3,
593,subesco,F_02_MONIKA_S_6_SURPRISE_4.wav,354348,e57db33e2faaaa562c8c60a73648bce440b868643f63d7abac898ed157504a5e,F02,F,SURPRISE,6,S6,T4,
594,subesco,F_02_MONIKA_S_6_SURPRISE_5.wav,354348,ef3746504e620880dc07d473be8244ff570fdeba74baf7c4f883211e5e241b10,F02,F,SURPRISE,6,S6,T5,
595,subesco,F_02_MONIKA_S_7_ANGRY_1.wav,354348,bea571fab1e5a6babccdd60829ff1e5cec36b8bbba071aeddce8e5c220d94966,F02,F,ANGRY,0,S7,T1,
596,subesco,F_02_MONIKA_S_7_ANGRY_2.wav,354348,c775f2fa25212d39947f7fb8adc9445f04b486b12d0833bf043050e1a9cddfac,F02,F,ANGRY,0,S7,T2,
597,subesco,F_02_MONIKA_S_7_ANGRY_3.wav,351276,594e2307e806eae581686c6412d0e3878c40f3d99c539a6b04c6a547b3551aa5,F02,F,ANGRY,0,S7,T3,
598,subesco,F_02_MONIKA_S_7_ANGRY_4.wav,353324,7ea85cac608685d9c5724b19a8724f00fda5a3264902654ef79546e3ed9e52b6,F02,F,ANGRY,0,S7,T4,
599,subesco,F_02_MONIKA_S_7_ANGRY_5.wav,351276,2bd65d6f1fe7a624d4b93d135d546a40f1859e5f1f026267ae45940d66e638bd,F02,F,ANGRY,0,S7,T5,
600,subesco,F_02_MONIKA_S_7_DISGUST_1.wav,354348,c944808a6cad639f7d35fbf83a692030696db4ac0f3a721085bbddc487828123,F02,F,DISGUST,1,S7,T1,
601,subesco,F_02_MONIKA_S_7_DISGUST_2.wav,354348,6d6fb5a9e8629e1d31cbfe2f898d424dcfd3655d85c33a67c88345aadeb97925,F02,F,DISGUST,1,S7,T2,
602,subesco,F_02_MONIKA_S_7_DISGUST_3.wav,353324,a3f50970febcb9ac3d66a1250152143859ae138c9421c64e28bd42a3f938e936,F02,F,DISGUST,1,S7,T3,
603,subesco,F_02_MONIKA_S_7_DISGUST_4.wav,353324,20aa4a69e787525c002bc6542e1c03bc87c7d7b884834bb37558ca6286af4f54,F02,F,DISGUST,1,S7,T4,
604,subesco,F_02_MONIKA_S_7_DISGUST_5.wav,354348,90544ff223d27f6dcfca6193c977c544e780058456e5d424cdd072199d44cc01,F02,F,DISGUST,1,S7,T5,
605,subesco,F_02_MONIKA_S_7_FEAR_1.wav,353324,d2a46b9eea43a5f820b5ab88789a1f5016d542b9810a87874ac415d0a5c2d633,F02,F,FEAR,2,S7,T1,
606,subesco,F_02_MONIKA_S_7_FEAR_2.wav,354348,95fc21f1c4fffac8976d17dd7122bbe8b290eb5c37e2ce664dc523202f5127d9,F02,F,FEAR,2,S7,T2,
607,subesco,F_02_MONIKA_S_7_FEAR_3.wav,353324,d03b912bce31ece158aeb2dd1b0223dd37b6fcd743af556f215f7d83d6722881,F02,F,FEAR,2,S7,T3,
608,subesco,F_02_MONIKA_S_7_FEAR_4.wav,354348,3f030b00172b297f8157baa83a80cfb1f88c2ecb9de4a586e1785d33746ebfae,F02,F,FEAR,2,S7,T4,
609,subesco,F_02_MONIKA_S_7_FEAR_5.wav,354348,a4476fbb133e0db39992faff397f5a7974957516818bd50f1cb93f41edec11c6,F02,F,FEAR,2,S7,T5,
610,subesco,F_02_MONIKA_S_7_HAPPY_1.wav,353324,ca9aab8876c5b290ef84460364468755f1fcb4ce6665c37d94825202dab11be8,F02,F,HAPPY,3,S7,T1,
611,subesco,F_02_MONIKA_S_7_HAPPY_2.wav,354348,bc4f92eb43523bd136932e19b683221d3b0db7bfa055bf043fe3d0f6f05f561f,F02,F,HAPPY,3,S7,T2,
612,subesco,F_02_MONIKA_S_7_HAPPY_3.wav,353324,dcec30ff484a2ccd83ae9fad0fd0f24f5916a48442242287b355e1e2f5ae97d7,F02,F,HAPPY,3,S7,T3,
613,subesco,F_02_MONIKA_S_7_HAPPY_4.wav,354348,93fd2cac8491c322754a3a3c1dfd5ce2d3fd32b81a5394cfb084f9fca5ecf94f,F02,F,HAPPY,3,S7,T4,
614,subesco,F_02_MONIKA_S_7_HAPPY_5.wav,354348,7a0ecf69586e429b3e0466948f75eb8a030bb1ad524fb35e09e391b36960d1d9,F02,F,HAPPY,3,S7,T5,
615,subesco,F_02_MONIKA_S_7_NEUTRAL_1.wav,354348,5bf9d97c2f417e7a36fee895f0e07a6ca380d1b6ec8850b79506042465c21e2f,F02,F,NEUTRAL,4,S7,T1,
616,subesco,F_02_MONIKA_S_7_NEUTRAL_2.wav,354348,44c5f31f36e9af2930166fb23263184f532c3ae7c80232cbf28d7392207633ef,F02,F,NEUTRAL,4,S7,T2,
617,subesco,F_02_MONIKA_S_7_NEUTRAL_3.wav,354348,92425d0df6bc5ff0551c00115007340bad3265156cac5c47a836028e2929e158,F02,F,NEUTRAL,4,S7,T3,
618,subesco,F_02_MONIKA_S_7_NEUTRAL_4.wav,352300,9fccf4f7c09c2802081118995e7b5776e18f2381d7122fc7b50739de340010ea,F02,F,NEUTRAL,4,S7,T4,
619,subesco,F_02_MONIKA_S_7_NEUTRAL_5.wav,354348,095616116a78f2d10893fb6704296555bd6189296c7f99e4077a821be49e72d0,F02,F,NEUTRAL,4,S7,T5,
620,subesco,F_02_MONIKA_S_7_SAD_1.wav,354348,15fe4424fbb0dfc920768651adc6ac9bffec57046ef6e1ff49a819a0c8c4a9c5,F02,F,SAD,5,S7,T1,
621,subesco,F_02_MONIKA_S_7_SAD_2.wav,353324,5909c0caac44bd11e1c368e140a143765e7a9e185bee55fac988acdcddba8834,F02,F,SAD,5,S7,T2,
622,subesco,F_02_MONIKA_S_7_SAD_3.wav,353324,99b70ad19f631ce5bfca81ca0bb50213f7d56c708cab58e7b44d81c8aaee336a,F02,F,SAD,5,S7,T3,
623,subesco,F_02_MONIKA_S_7_SAD_4.wav,354348,f479d748c95b4cc1925ce778e8e7108cd9cfa72a0fbb9c55965a78b4efe7a16c,F02,F,SAD,5,S7,T4,
624,subesco,F_02_MONIKA_S_7_SAD_5.wav,354348,26ecb9dbc0167c7beb4f50c6fa2fae59cf75ea66316c1f71da8e7a083aae1a82,F02,F,SAD,5,S7,T5,
625,subesco,F_02_MONIKA_S_7_SURPRISE_1.wav,354348,a256423340d60f0f0d92259c2a56fe27c94553fb59ad4aa7e3e6b9b34c9573e7,F02,F,SURPRISE,6,S7,T1,
626,subesco,F_02_MONIKA_S_7_SURPRISE_2.wav,354348,cb295a35e9e1ad6c1767ec4522a2bb6ae4193cc7769f942896d1e7f11e519f2c,F02,F,SURPRISE,6,S7,T2,
627,subesco,F_02_MONIKA_S_7_SURPRISE_3.wav,354348,2c9a01d88072e87d256e1495ca8bc74a07544b0021568d727fff8f0adf8a8067,F02,F,SURPRISE,6,S7,T3,
628,subesco,F_02_MONIKA_S_7_SURPRISE_4.wav,354348,ff5450094a14ff882365773e17f5cf2cdb4a4926b3c1d22ed1191a70185f7002,F02,F,SURPRISE,6,S7,T4,
629,subesco,F_02_MONIKA_S_7_SURPRISE_5.wav,354348,4677cdc39330e47d9ce511c3a5755f1c618a3719b9903cb27a2987fd9a6c0195,F02,F,SURPRISE,6,S7,T5,
630,subesco,F_02_MONIKA_S_8_ANGRY_1.wav,354348,502427a3b1ad9c4a502898beaf17ed252769639204663914c861312f9f4f111d,F02,F,ANGRY,0,S8,T1,
631,subesco,F_02_MONIKA_S_8_ANGRY_2.wav,353324,4ee5b18fda98c778843b1b847ba8b83e15509ff963fc47734bf74ac6c4715202,F02,F,ANGRY,0,S8,T2,
632,subesco,F_02_MONIKA_S_8_ANGRY_3.wav,354348,a37f2c146ecb45be4ede56557d5263f21186d162832b1f7ee626a96d8c479c94,F02,F,ANGRY,0,S8,T3,
633,subesco,F_02_MONIKA_S_8_ANGRY_4.wav,353324,36c79607df8c95bcf380340d9e1a677f481767dd7ee47dd13ef39f9b8cb6eb1a,F02,F,ANGRY,0,S8,T4,
634,subesco,F_02_MONIKA_S_8_ANGRY_5.wav,353324,011c89cf01e0260c4810d77c93ea6e00c96fdad6f9de6e3f9b4f25e21fb17c9a,F02,F,ANGRY,0,S8,T5,
635,subesco,F_02_MONIKA_S_8_DISGUST_1.wav,354348,ff740587bffe71323e167955ee83afa54f148cde531c56d69a80c9606f09865c,F02,F,DISGUST,1,S8,T1,
636,subesco,F_02_MONIKA_S_8_DISGUST_2.wav,353324,f2b4602b49e407c9312e67407a36f40fa0fd6450563dd127f7bc305d67949181,F02,F,DISGUST,1,S8,T2,
637,subesco,F_02_MONIKA_S_8_DISGUST_3.wav,354348,6de133fbe0ba615dda0ba37f4efdfb84c34ca758dff4d722bdd0e690882a66b8,F02,F,DISGUST,1,S8,T3,
638,subesco,F_02_MONIKA_S_8_DISGUST_4.wav,353324,ecab8909ca284a3d31a2a1a57b7ce037fce2f6aaea67569e5cb7090afdcabe38,F02,F,DISGUST,1,S8,T4,
639,subesco,F_02_MONIKA_S_8_DISGUST_5.wav,354348,55ddee6680b8a7418aa1effa78fef21d516b11f2d030c1c22d9ed000494ab246,F02,F,DISGUST,1,S8,T5,
640,subesco,F_02_MONIKA_S_8_FEAR_1.wav,354348,9a6d4353ec2c0fadba4573135d20a1bb2926c5bd923bbec151a0a9e94b5cf43e,F02,F,FEAR,2,S8,T1,
641,subesco,F_02_MONIKA_S_8_FEAR_2.wav,354348,12910664775003a2f0d385630d3d1231f60a27ad982f4b4b6e8605b1698b7ea0,F02,F,FEAR,2,S8,T2,
642,subesco,F_02_MONIKA_S_8_FEAR_3.wav,354348,2daa0c5149af285a9adc9b1a607f8c87e6a14e41a659f1b4829019b7d9b6c0ba,F02,F,FEAR,2,S8,T3,
643,subesco,F_02_MONIKA_S_8_FEAR_4.wav,354348,298bfba2120c20ea1200655590d781598c49ae1bc13f54256b3c3e947675ce0e,F02,F,FEAR,2,S8,T4,
644,subesco,F_02_MONIKA_S_8_FEAR_5.wav,354348,6fdee30ba7641e77171007fa28c9e079fd8a235911583a306fb46c5c1fc14699,F02,F,FEAR,2,S8,T5,
645,subesco,F_02_MONIKA_S_8_HAPPY_1.wav,355372,a73ec0f9406baef0a346d443e71eea709b9a7b390ff839a096525fcb3df505a7,F02,F,HAPPY,3,S8,T1,
646,subesco,F_02_MONIKA_S_8_HAPPY_2.wav,354348,02935d210825071488cd960419d00e315747f9aa503f3250c8706807cc9e62ff,F02,F,HAPPY,3,S8,T2,
647,subesco,F_02_MONIKA_S_8_HAPPY_3.wav,353324,f8ceb319c744a69be3ecb9f08449de6a6f53386927a552f703c1d67c663da1db,F02,F,HAPPY,3,S8,T3,
648,subesco,F_02_MONIKA_S_8_HAPPY_4.wav,355372,cb056b640365ecb486d2c4561a5e962838afd94933570576326bcfeabce66101,F02,F,HAPPY,3,S8,T4,
649,subesco,F_02_MONIKA_S_8_HAPPY_5.wav,356396,5dd948c06747f19ab92fdd8deee14c3a6b92ba8f0973fa295182e615d56e319e,F02,F,HAPPY,3,S8,T5,
650,subesco,F_02_MONIKA_S_8_NEUTRAL_1.wav,354348,2a0bfcdc0906b9aeceec79bb58430953b256649084e328f2060dc4c135326c7a,F02,F,NEUTRAL,4,S8,T1,
651,subesco,F_02_MONIKA_S_8_NEUTRAL_2.wav,353324,d0e4c441ff77c8859dc23cb4bd98b154391b853f0a4e612522d3980363b2b40a,F02,F,NEUTRAL,4,S8,T2,
652,subesco,F_02_MONIKA_S_8_NEUTRAL_3.wav,354348,2d31c5537636c417950874ca0dcb3e10bb340c7a423ac0b8dac81beb77f45d36,F02,F,NEUTRAL,4,S8,T3,
653,subesco,F_02_MONIKA_S_8_NEUTRAL_4.wav,354348,968d4107d5e89105b49a179e488a5e18fbae8d020b5af948cb529b2649997f53,F02,F,NEUTRAL,4,S8,T4,
654,subesco,F_02_MONIKA_S_8_NEUTRAL_5.wav,354348,2de677232099da390195697516d89ad2e5a307a1f3c296988ff30789ff067dc7,F02,F,NEUTRAL,4,S8,T5,
655,subesco,F_02_MONIKA_S_8_SAD_1.wav,353324,b04c27cc3bd031343dbb54dd738aa2d131a235a59f287b2fa9431b841623ee3e,F02,F,SAD,5,S8,T1,
656,subesco,F_02_MONIKA_S_8_SAD_2.wav,354348,ca5b89c8a1e6ab736144a2fbd4d9e5739bf6f7202e133d6d1bfc0f9bed157deb,F02,F,SAD,5,S8,T2,
657,subesco,F_02_MONIKA_S_8_SAD_3.wav,354348,5fa74a162d5a07e0e7c0c11be302ed760e992dd5210650b6708c8a6dc7ea2780,F02,F,SAD,5,S8,T3,
658,subesco,F_02_MONIKA_S_8_SAD_4.wav,354348,3eabb7584c9c54808c107a145bce853413b4b94a39fb9fb30777de2770a952b9,F02,F,SAD,5,S8,T4,
659,subesco,F_02_MONIKA_S_8_SAD_5.wav,354348,54105f1b978bf36bb32ce2405fae01491bccdead92a9269683b661b47798be30,F02,F,SAD,5,S8,T5,
660,subesco,F_02_MONIKA_S_8_SURPRISE_1.wav,354348,c504ab1c24a4cddf5e08a59a2a3d65c37b070cbd644e1e25e781afa03425fabf,F02,F,SURPRISE,6,S8,T1,
661,subesco,F_02_MONIKA_S_8_SURPRISE_2.wav,354348,d98e03f07b272ab238415df8a22796f908bd81d39ca6781ce4a9e9ba6eb39c72,F02,F,SURPRISE,6,S8,T2,
662,subesco,F_02_MONIKA_S_8_SURPRISE_3.wav,354348,89392779c638b9e2b8193bfa542bb4fd88738941c97c1ec9a7d8b535de987da6,F02,F,SURPRISE,6,S8,T3,
663,subesco,F_02_MONIKA_S_8_SURPRISE_4.wav,354348,86796374c3d99a27683286f8844f94e23d523f79d03e3bbe1961c7054a15e619,F02,F,SURPRISE,6,S8,T4,
664,subesco,F_02_MONIKA_S_8_SURPRISE_5.wav,354348,7472c98bbe235e2224de9be54babe2333ce91115447778f74e720ae8308d928b,F02,F,SURPRISE,6,S8,T5,
665,subesco,F_02_MONIKA_S_9_ANGRY_1.wav,353324,81fc78383987d0b05a8242e691f2e35aab292b78e9e68d844fe1c1f6a3749c65,F02,F,ANGRY,0,S9,T1,
666,subesco,F_02_MONIKA_S_9_ANGRY_2.wav,354348,3539ea1ab76649c2ff3752909fee280177617750f1f66cd42133bde6a5ab076c,F02,F,ANGRY,0,S9,T2,
667,subesco,F_02_MONIKA_S_9_ANGRY_3.wav,353324,a3d1aa446777d5f10279018f935bbdaaf583c4c58a0d8896fbed5c319b3818be,F02,F,ANGRY,0,S9,T3,
668,subesco,F_02_MONIKA_S_9_ANGRY_4.wav,354348,3af2fe121039fb4386dc4ba2c65b5234068124dbf67f33859bd4e668222eec83,F02,F,ANGRY,0,S9,T4,
669,subesco,F_02_MONIKA_S_9_ANGRY_5.wav,354348,bdb899614e7eb4674534228c76f8dae71d3b4113bb79554055205f154ba0c1e4,F02,F,ANGRY,0,S9,T5,
670,subesco,F_02_MONIKA_S_9_DISGUST_1.wav,354348,afc1c0757ab2ff09670177bb95dd5064a2b362850429a0ca3fa6ee7406bd6704,F02,F,DISGUST,1,S9,T1,
671,subesco,F_02_MONIKA_S_9_DISGUST_2.wav,354348,f66b4588d3dedb8deed7920e8761ef8a5fca2cd3becdac3aae2b4baf126ea93c,F02,F,DISGUST,1,S9,T2,
672,subesco,F_02_MONIKA_S_9_DISGUST_3.wav,354348,aefc21bca9edc5129bbd1d8df87d696c0ae348c5334de4d18898551bf83742e7,F02,F,DISGUST,1,S9,T3,
673,subesco,F_02_MONIKA_S_9_DISGUST_4.wav,353324,a84dd0528fc1a7a88f0a2c19ce13ab8edf568985ef310b646593f68ba657aa02,F02,F,DISGUST,1,S9,T4,
674,subesco,F_02_MONIKA_S_9_DISGUST_5.wav,353324,5c6c556f401a62ec8814fa55c089e2212b48eee9d55db7c5eb8a5538b8ece4eb,F02,F,DISGUST,1,S9,T5,
675,subesco,F_02_MONIKA_S_9_FEAR_1.wav,354348,9309b5dc87c245acf915fb7b957c3258c0ca876df4875d44d7f0a94b064b55fe,F02,F,FEAR,2,S9,T1,
676,subesco,F_02_MONIKA_S_9_FEAR_2.wav,356396,084541611883a5ae5845295f95af2f943185ff5de6d724f3c542897a42779296,F02,F,FEAR,2,S9,T2,
677,subesco,F_02_MONIKA_S_9_FEAR_3.wav,354348,b61618d2e81110553f5027ae8b433880248fcc882a76bfac9462ce36ed535b00,F02,F,FEAR,2,S9,T3,
678,subesco,F_02_MONIKA_S_9_FEAR_4.wav,352300,9fc056fe220892d5abbd31d4d8246841cd860c7302271e968a8bc150bfb3709c,F02,F,FEAR,2,S9,T4,
679,subesco,F_02_MONIKA_S_9_FEAR_5.wav,354348,b2663c9d5409a0df5d77f7b87ad13b01c63a5e1faa389f70c849fc5f24d27931,F02,F,FEAR,2,S9,T5,
680,subesco,F_02_MONIKA_S_9_HAPPY_1.wav,353324,57d347367bbdf1feb732661e0e34aba0427ed1b7ce06de21b939471cbaab83a1,F02,F,HAPPY,3,S9,T1,
681,subesco,F_02_MONIKA_S_9_HAPPY_2.wav,354348,a6f959d4df4b60eb83d57f9237c23aec93ce38b2fa7dd4ea2f0cbc962446ffdc,F02,F,HAPPY,3,S9,T2,
682,subesco,F_02_MONIKA_S_9_HAPPY_3.wav,353324,a5e513e19ab2fadf9153e79c1b9bda7611bb831a159879df00f6c03c72d87578,F02,F,HAPPY,3,S9,T3,
683,subesco,F_02_MONIKA_S_9_HAPPY_4.wav,353324,9d81953d7db3720002670f358ad76ef848f2b34e63fcaec616345bd9580fc354,F02,F,HAPPY,3,S9,T4,
684,subesco,F_02_MONIKA_S_9_HAPPY_5.wav,353324,bd0301987b2f8da07abf02bb500517658c2db024ce2ecc846d59df0819e09334,F02,F,HAPPY,3,S9,T5,
685,subesco,F_02_MONIKA_S_9_NEUTRAL_1.wav,354348,7ed3f36e8d165d1bcf82af7cd30a6d8adf39c65870b825afa5aa34fd5b36b53e,F02,F,NEUTRAL,4,S9,T1,
686,subesco,F_02_MONIKA_S_9_NEUTRAL_2.wav,353324,b065e67cce039f686d546ad34c993387e973f46e59426dfa05f61ca821b5d51e,F02,F,NEUTRAL,4,S9,T2,
687,subesco,F_02_MONIKA_S_9_NEUTRAL_3.wav,354348,1bb95e15c30b2610d90f6623f7b3bb86cae22249a7bd8e510e50f4c0f0a4b3bb,F02,F,NEUTRAL,4,S9,T3,
688,subesco,F_02_MONIKA_S_9_NEUTRAL_4.wav,354348,f2f430cd633c0d914a33149b8826d89578c457bd9d0f48557aa3c63d72b0497c,F02,F,NEUTRAL,4,S9,T4,
689,subesco,F_02_MONIKA_S_9_NEUTRAL_5.wav,354348,1a3c85247d9c400f280abecb969676484c9120b90f79240d48afc79e875f91b6,F02,F,NEUTRAL,4,S9,T5,
690,subesco,F_02_MONIKA_S_9_SAD_1.wav,353324,8d6f0a01b8c116ad55a6e38c75c853c19d5bf4ff55932de2c838b64fd521001e,F02,F,SAD,5,S9,T1,
691,subesco,F_02_MONIKA_S_9_SAD_2.wav,353324,443ca2cf5592c63a60966541016563e671ce9b4c6a6b2e959425fc956decd2cf,F02,F,SAD,5,S9,T2,
692,subesco,F_02_MONIKA_S_9_SAD_3.wav,353324,413f14c0d9ffdb201a15b6d16e835fb1eeb8e3047146ed94b6f3f335b13ad9e1,F02,F,SAD,5,S9,T3,
693,subesco,F_02_MONIKA_S_9_SAD_4.wav,352300,12fad17f46c94605a3c4e11be1cc999bb00c0ea49c7cf5f4862fccdc470a943e,F02,F,SAD,5,S9,T4,
694,subesco,F_02_MONIKA_S_9_SAD_5.wav,354348,4f19e3dc6bd399a56e1625f59711a8cacb2b45c89a391ccf75d693514e8673c1,F02,F,SAD,5,S9,T5,
695,subesco,F_02_MONIKA_S_9_SURPRISE_1.wav,353324,e75fd86ef0890c1f2e23345c349185d145d652d52d92a0963b55371c9f15e3ee,F02,F,SURPRISE,6,S9,T1,
696,subesco,F_02_MONIKA_S_9_SURPRISE_2.wav,354348,8777906bc0ff4c39718c8a766cf2b57c9797ee3958687b3803fd528cab4286b1,F02,F,SURPRISE,6,S9,T2,
697,subesco,F_02_MONIKA_S_9_SURPRISE_3.wav,352300,9fcba4732bff3c7a5548b59aeba583def9d91e1ef77bf4f45495c46166905b1d,F02,F,SURPRISE,6,S9,T3,
698,subesco,F_02_MONIKA_S_9_SURPRISE_4.wav,353324,7b64e5a5328acad876e0f752916ebdf635c783e3ea3fbb75810b0247631573ad,F02,F,SURPRISE,6,S9,T4,
699,subesco,F_02_MONIKA_S_9_SURPRISE_5.wav,354348,2fc1d9f7510e419d208489d2212262c1066b640fd832e787eb9b6938452e710e,F02,F,SURPRISE,6,S9,T5,
700,subesco,F_03_SMITA_S_10_ANGRY_1.wav,704556,30c5cad6e44b3514e78d3dbd10392d7eb7f86d6ad090020df611662a0f09fa1b,F03,F,ANGRY,0,S10,T1,
701,subesco,F_03_SMITA_S_10_ANGRY_2.wav,712748,def968595131efa440c0efea961602d97e89aaef561c3dcfd66c87644bb2ec0c,F03,F,ANGRY,0,S10,T2,
702,subesco,F_03_SMITA_S_10_ANGRY_3.wav,708652,5d4038cb03f99a25c50bcd5fdc1f694ba0ea9091ca346d77ef968569663cda64,F03,F,ANGRY,0,S10,T3,
703,subesco,F_03_SMITA_S_10_ANGRY_4.wav,708652,c52b4e50bf6ca472234720402f23af0c7645f4eb768b01645d5cd1117800ba7e,F03,F,ANGRY,0,S10,T4,
704,subesco,F_03_SMITA_S_10_ANGRY_5.wav,708652,2f64e575f76d8260c87c34d0cd2061daef1b4f9b7cd03c155a6863416f3ece27,F03,F,ANGRY,0,S10,T5,
705,subesco,F_03_SMITA_S_10_DISGUST_1.wav,706604,24c805b2c0f25dedbca1db15b88dbab71eb88e4afaf9a6488926950950416da0,F03,F,DISGUST,1,S10,T1,
706,subesco,F_03_SMITA_S_10_DISGUST_2.wav,708652,bbd14c1baa46b2994dc1fc8e905c20c016cd4bcaad2168278ed01c428d29b55c,F03,F,DISGUST,1,S10,T2,
707,subesco,F_03_SMITA_S_10_DISGUST_3.wav,710700,c5da413a4e3b492074392a7ee271023b2bde1fce4ed00f7dcaa60d95d7ab1920,F03,F,DISGUST,1,S10,T3,
708,subesco,F_03_SMITA_S_10_DISGUST_4.wav,704556,ebb9d3cd68ad928edd5a0199c78f4f63cbc6609dda393430d32e84803b56f44a,F03,F,DISGUST,1,S10,T4,
709,subesco,F_03_SMITA_S_10_DISGUST_5.wav,706604,88ea10497b64253ff4602358f0319e418d65dee39a9ce7fe6e8696c94df551b8,F03,F,DISGUST,1,S10,T5,
710,subesco,F_03_SMITA_S_10_FEAR_1.wav,708652,a4d0c5e07990317b799da2b832dbcca8f7afb17e74a929590c2e0c156e89b518,F03,F,FEAR,2,S10,T1,
711,subesco,F_03_SMITA_S_10_FEAR_2.wav,708652,11f66b1444fb2a2056b45b1605a96b637d06c56a2f4a30ad77ef652053b405d5,F03,F,FEAR,2,S10,T2,
712,subesco,F_03_SMITA_S_10_FEAR_3.wav,710700,6e68f8824473bcb9948c6d5545621048451d2932dd17f16b6fe281357c800fe8,F03,F,FEAR,2,S10,T3,
713,subesco,F_03_SMITA_S_10_FEAR_4.wav,706604,4ad6a1b0ac5cb7fe211da7898f37b1b675cec238142690192883c34bdb9dec70,F03,F,FEAR,2,S10,T4,
714,subesco,F_03_SMITA_S_10_FEAR_5.wav,706604,d20978c6890c7cb322058e5083edc69a02a5d4c452d6b186b1cec1ea2a9c4f7a,F03,F,FEAR,2,S10,T5,
715,subesco,F_03_SMITA_S_10_HAPPY_1.wav,708652,303a8121e8ef0f0eb6754a74d126725126fe9e263132d0dd3044ba56bd9e56ff,F03,F,HAPPY,3,S10,T1,
716,subesco,F_03_SMITA_S_10_HAPPY_2.wav,712748,835e4627033f58f270b20c9c4a9b116ad0b068f9fa412f5362b77844aa77f85d,F03,F,HAPPY,3,S10,T2,
717,subesco,F_03_SMITA_S_10_HAPPY_3.wav,708652,565b4e6c450a483dde98f4fecc7d9c08fdcca356a8a476eac6fd320b50fe3abd,F03,F,HAPPY,3,S10,T3,
718,subesco,F_03_SMITA_S_10_HAPPY_4.wav,706604,bf8eb274cc786877b7725837615c19c161b9484590e030fab1e892850ea97dd6,F03,F,HAPPY,3,S10,T4,
719,subesco,F_03_SMITA_S_10_HAPPY_5.wav,708652,f10c4d25c50c67418d05744ce2bac332f62ad7b7281b9a7b2fe1a8943913b632,F03,F,HAPPY,3,S10,T5,
720,subesco,F_03_SMITA_S_10_NEUTRAL_1.wav,708652,013d543eaf14860482fbf9dc771c515ce34291ea50ce7db67779cd0dc4424a07,F03,F,NEUTRAL,4,S10,T1,
721,subesco,F_03_SMITA_S_10_NEUTRAL_2.wav,706604,93a8ead18bcbaa2d76f5e3ab957df7b7b381935b90b2f8673e537f80ab3a5081,F03,F,NEUTRAL,4,S10,T2,
722,subesco,F_03_SMITA_S_10_NEUTRAL_3.wav,708652,0d455a34f8ea2d6e1f05e52d3c5e4c07d74cb3bc47485d98c0de954344bff968,F03,F,NEUTRAL,4,S10,T3,
723,subesco,F_03_SMITA_S_10_NEUTRAL_4.wav,706604,bf13978d76ed3948f2f27435a55384bfd735c6facfa9c8f168216f1a228c9ee0,F03,F,NEUTRAL,4,S10,T4,
