level,model,b,class_index,class_label,rejected_count,rejected_share,class_share_overall,class_rejection_rate
ravdess,wavlm_base_plus,0.2,2,happy,55.666666666666664,0.19396051103368175,0.13273106323835998,0.2914485165794066
ravdess,wavlm_base_plus,0.2,3,sad,54.0,0.18815331010452963,0.13342599027102153,0.28125
ravdess,wavlm_base_plus,0.2,4,angry,22.666666666666668,0.07897793263646923,0.13342599027102153,0.11805555555555557
ravdess,wavlm_base_plus,0.2,5,fearful,38.333333333333336,0.1335656213704994,0.13342599027102153,0.1996527777777778
ravdess,wavlm_base_plus,0.2,6,disgust,34.666666666666664,0.1207897793263647,0.13342599027102153,0.18055555555555555
ravdess,wavlm_base_plus,0.2,7,surprised,39.333333333333336,0.13704994192799072,0.13342599027102153,0.20486111111111113
ravdess,wavlm_base_plus,0.3,0,neutral,20.0,0.04640371229698376,0.06671299513551077,0.20833333333333334
ravdess,wavlm_base_plus,0.3,1,calm,49.0,0.1136890951276102,0.13342599027102153,0.2552083333333333
ravdess,wavlm_base_plus,0.3,2,happy,81.33333333333333,0.18870843000773396,0.13273106323835998,0.4258289703315881
ravdess,wavlm_base_plus,0.3,3,sad,79.66666666666667,0.18484145398298532,0.13342599027102153,0.4149305555555556
ravdess,wavlm_base_plus,0.3,4,angry,34.666666666666664,0.08043310131477184,0.13342599027102153,0.18055555555555555
ravdess,wavlm_base_plus,0.3,5,fearful,59.333333333333336,0.13766434648105183,0.13342599027102153,0.3090277777777778
ravdess,wavlm_base_plus,0.3,6,disgust,45.333333333333336,0.10518174787316319,0.13342599027102153,0.23611111111111108
ravdess,wavlm_base_plus,0.3,7,surprised,61.666666666666664,0.14307811291569994,0.13342599027102153,0.3211805555555555
ravdess,wavlm_base_plus_ft,0.1,0,neutral,8.5,0.05944055944055944,0.06671299513551077,0.08854166666666667
ravdess,wavlm_base_plus_ft,0.1,1,calm,11.0,0.07692307692307693,0.13342599027102153,0.05729166666666667
ravdess,wavlm_base_plus_ft,0.1,2,happy,27.0,0.1888111888111888,0.13273106323835998,0.1413612565445026
ravdess,wavlm_base_plus_ft,0.1,3,sad,22.0,0.15384615384615385,0.13342599027102153,0.11458333333333334
ravdess,wavlm_base_plus_ft,0.1,4,angry,9.0,0.06293706293706294,0.13342599027102153,0.046875
ravdess,wavlm_base_plus_ft,0.1,5,fearful,33.0,0.23076923076923078,0.13342599027102153,0.171875
ravdess,wavlm_base_plus_ft,0.1,6,disgust,11.5,0.08041958041958042,0.13342599027102153,0.05989583333333333
ravdess,wavlm_base_plus_ft,0.1,7,surprised,21.0,0.14685314685314685,0.13342599027102153,0.109375
ravdess,wavlm_base_plus_ft,0.2,0,neutral,16.5,0.05749128919860627,0.06671299513551077,0.171875
ravdess,wavlm_base_plus_ft,0.2,1,calm,24.0,0.08362369337979095,0.13342599027102153,0.125
ravdess,wavlm_base_plus_ft,0.2,2,happy,50.5,0.1759581881533101,0.13273106323835998,0.26439790575916233
ravdess,wavlm_base_plus_ft,0.2,3,sad,43.5,0.15156794425087108,0.13342599027102153,0.2265625
ravdess,wavlm_base_plus_ft,0.2,4,angry,20.0,0.0696864111498258,0.13342599027102153,0.10416666666666667
ravdess,wavlm_base_plus_ft,0.2,5,fearful,62.0,0.21602787456445993,0.13342599027102153,0.32291666666666663
ravdess,wavlm_base_plus_ft,0.2,6,disgust,25.0,0.08710801393728224,0.13342599027102153,0.13020833333333334
ravdess,wavlm_base_plus_ft,0.2,7,surprised,45.5,0.15853658536585366,0.13342599027102153,0.23697916666666669
ravdess,wavlm_base_plus_ft,0.3,0,neutral,27.0,0.06264501160092807,0.06671299513551077,0.28125
ravdess,wavlm_base_plus_ft,0.3,1,calm,38.0,0.08816705336426914,0.13342599027102153,0.19791666666666669
ravdess,wavlm_base_plus_ft,0.3,2,happy,75.0,0.1740139211136891,0.13273106323835998,0.39267015706806285
ravdess,wavlm_base_plus_ft,0.3,3,sad,66.0,0.1531322505800464,0.13342599027102153,0.34375
ravdess,wavlm_base_plus_ft,0.3,4,angry,33.0,0.0765661252900232,0.13342599027102153,0.171875
ravdess,wavlm_base_plus_ft,0.3,5,fearful,89.0,0.20649651972157773,0.13342599027102153,0.46354166666666663
ravdess,wavlm_base_plus_ft,0.3,6,disgust,36.5,0.08468677494199536,0.13342599027102153,0.19010416666666669
ravdess,wavlm_base_plus_ft,0.3,7,surprised,66.5,0.154292343387471,0.13342599027102153,0.3463541666666667
subesco_980,cnn,0.1,0,ANGRY,7.888888888888889,0.08049886621315193,0.14285714285714285,0.05634920634920634
subesco_980,cnn,0.1,1,DISGUST,19.0,0.19387755102040816,0.14285714285714285,0.13571428571428573
subesco_980,cnn,0.1,2,FEAR,14.88888888888889,0.15192743764172334,0.14285714285714285,0.10634920634920635
subesco_980,cnn,0.1,3,HAPPY,16.88888888888889,0.17233560090702948,0.14285714285714285,0.12063492063492065
subesco_980,cnn,0.1,4,NEUTRAL,7.0,0.07142857142857142,0.14285714285714285,0.049999999999999996
subesco_980,cnn,0.1,5,SAD,12.666666666666666,0.1292517006802721,0.14285714285714285,0.09047619047619047
subesco_980,cnn,0.1,6,SURPRISE,19.666666666666668,0.20068027210884354,0.14285714285714285,0.14047619047619048
subesco_980,cnn,0.2,0,ANGRY,20.666666666666668,0.10544217687074829,0.14285714285714285,0.14761904761904762
subesco_980,cnn,0.2,1,DISGUST,39.77777777777778,0.20294784580498867,0.14285714285714285,0.2841269841269841
subesco_980,cnn,0.2,2,FEAR,28.11111111111111,0.1434240362811791,0.14285714285714285,0.2007936507936508
subesco_980,cnn,0.2,3,HAPPY,31.77777777777778,0.1621315192743764,0.14285714285714285,0.226984126984127
subesco_980,cnn,0.2,4,NEUTRAL,11.333333333333334,0.05782312925170067,0.14285714285714285,0.08095238095238094
subesco_980,cnn,0.2,5,SAD,22.11111111111111,0.11281179138321996,0.14285714285714285,0.15793650793650793
subesco_980,cnn,0.2,6,SURPRISE,42.22222222222222,0.21541950113378683,0.14285714285714285,0.3015873015873016
subesco_980,cnn,0.3,0,ANGRY,33.666666666666664,0.1145124716553288,0.14285714285714285,0.24047619047619045
subesco_980,cnn,0.3,1,DISGUST,57.22222222222222,0.19463340891912317,0.14285714285714285,0.4087301587301587
subesco_980,cnn,0.3,2,FEAR,40.77777777777778,0.1386999244142101,0.14285714285714285,0.29126984126984123
subesco_980,cnn,0.3,3,HAPPY,48.77777777777778,0.1659108087679516,0.14285714285714285,0.34841269841269834
subesco_980,cnn,0.3,4,NEUTRAL,17.77777777777778,0.060468631897203334,0.14285714285714285,0.12698412698412698
subesco_980,cnn,0.3,5,SAD,32.0,0.108843537414966,0.14285714285714285,0.22857142857142854
subesco_980,cnn,0.3,6,SURPRISE,63.77777777777778,0.21693121693121695,0.14285714285714285,0.4555555555555556
subesco_980,hubert_base,0.1,0,ANGRY,10.666666666666666,0.108843537414966,0.14285714285714285,0.07619047619047618
subesco_980,hubert_base,0.1,1,DISGUST,21.666666666666668,0.22108843537414966,0.14285714285714285,0.15476190476190477
subesco_980,hubert_base,0.1,2,FEAR,9.0,0.09183673469387754,0.14285714285714285,0.06428571428571428
subesco_980,hubert_base,0.1,3,HAPPY,17.0,0.17346938775510204,0.14285714285714285,0.12142857142857143
subesco_980,hubert_base,0.1,4,NEUTRAL,6.0,0.06122448979591836,0.14285714285714285,0.04285714285714285
subesco_980,hubert_base,0.1,5,SAD,12.666666666666666,0.1292517006802721,0.14285714285714285,0.09047619047619049
subesco_980,hubert_base,0.1,6,SURPRISE,21.0,0.2142857142857143,0.14285714285714285,0.15
subesco_980,hubert_base,0.2,0,ANGRY,25.666666666666668,0.13095238095238093,0.14285714285714285,0.18333333333333335
subesco_980,hubert_base,0.2,1,DISGUST,39.0,0.19897959183673466,0.14285714285714285,0.27857142857142864
subesco_980,hubert_base,0.2,2,FEAR,22.333333333333332,0.11394557823129252,0.14285714285714285,0.1595238095238095
subesco_980,hubert_base,0.2,3,HAPPY,34.0,0.17346938775510204,0.14285714285714285,0.24285714285714285
subesco_980,hubert_base,0.2,4,NEUTRAL,11.666666666666666,0.05952380952380953,0.14285714285714285,0.08333333333333333
subesco_980,hubert_base,0.2,5,SAD,24.666666666666668,0.12585034013605442,0.14285714285714285,0.1761904761904762
subesco_980,hubert_base,0.2,6,SURPRISE,38.666666666666664,0.19727891156462585,0.14285714285714285,0.2761904761904762
subesco_980,hubert_base,0.3,0,ANGRY,37.333333333333336,0.12698412698412698,0.14285714285714285,0.26666666666666666
subesco_980,hubert_base,0.3,1,DISGUST,60.0,0.20408163265306123,0.14285714285714285,0.42857142857142855
subesco_980,hubert_base,0.3,2,FEAR,33.666666666666664,0.1145124716553288,0.14285714285714285,0.24047619047619048
subesco_980,hubert_base,0.3,3,HAPPY,47.666666666666664,0.1621315192743764,0.14285714285714285,0.34047619047619043
subesco_980,hubert_base,0.3,4,NEUTRAL,20.0,0.06802721088435375,0.14285714285714285,0.14285714285714285
subesco_980,hubert_base,0.3,5,SAD,39.666666666666664,0.1349206349206349,0.14285714285714285,0.2833333333333333
subesco_980,hubert_base,0.3,6,SURPRISE,55.666666666666664,0.1893424036281179,0.14285714285714285,0.3976190476190476
subesco_980,resnet_se,0.1,0,ANGRY,8.0,0.08163265306122448,0.14285714285714285,0.05714285714285714
subesco_980,resnet_se,0.1,1,DISGUST,17.0,0.17346938775510204,0.14285714285714285,0.12142857142857143
subesco_980,resnet_se,0.1,2,FEAR,18.0,0.18367346938775508,0.14285714285714285,0.1285714285714286
subesco_980,resnet_se,0.1,3,HAPPY,16.666666666666668,0.17006802721088432,0.14285714285714285,0.11904761904761903
subesco_980,resnet_se,0.1,4,NEUTRAL,6.333333333333333,0.06462585034013606,0.14285714285714285,0.045238095238095244
subesco_980,resnet_se,0.1,5,SAD,12.333333333333334,0.12585034013605442,0.14285714285714285,0.0880952380952381
subesco_980,resnet_se,0.1,6,SURPRISE,19.666666666666668,0.2006802721088435,0.14285714285714285,0.14047619047619045
subesco_980,resnet_se,0.2,0,ANGRY,24.0,0.12244897959183672,0.14285714285714285,0.1714285714285714
subesco_980,resnet_se,0.2,1,DISGUST,36.666666666666664,0.18707482993197277,0.14285714285714285,0.2619047619047619
subesco_980,resnet_se,0.2,2,FEAR,29.666666666666668,0.15136054421768708,0.14285714285714285,0.2119047619047619
subesco_980,resnet_se,0.2,3,HAPPY,34.666666666666664,0.17687074829931973,0.14285714285714285,0.24761904761904763
subesco_980,resnet_se,0.2,4,NEUTRAL,13.0,0.0663265306122449,0.14285714285714285,0.09285714285714286
subesco_980,resnet_se,0.2,5,SAD,23.666666666666668,0.1207482993197279,0.14285714285714285,0.16904761904761903
subesco_980,resnet_se,0.2,6,SURPRISE,34.333333333333336,0.17517006802721088,0.14285714285714285,0.24523809523809526
subesco_980,resnet_se,0.3,0,ANGRY,38.666666666666664,0.13151927437641722,0.14285714285714285,0.27619047619047615
subesco_980,resnet_se,0.3,1,DISGUST,55.333333333333336,0.18820861678004533,0.14285714285714285,0.3952380952380952
subesco_980,resnet_se,0.3,2,FEAR,40.666666666666664,0.1383219954648526,0.14285714285714285,0.29047619047619044
subesco_980,resnet_se,0.3,3,HAPPY,54.666666666666664,0.18594104308390022,0.14285714285714285,0.3904761904761905
subesco_980,resnet_se,0.3,4,NEUTRAL,20.666666666666668,0.07029478458049887,0.14285714285714285,0.14761904761904762
subesco_980,resnet_se,0.3,5,SAD,33.666666666666664,0.1145124716553288,0.14285714285714285,0.24047619047619048
subesco_980,resnet_se,0.3,6,SURPRISE,50.333333333333336,0.17120181405895693,0.14285714285714285,0.3595238095238095
subesco_980,transformer,0.1,0,ANGRY,12.0,0.12244897959183675,0.14285714285714285,0.0857142857142857
subesco_980,transformer,0.1,1,DISGUST,18.666666666666668,0.19047619047619047,0.14285714285714285,0.13333333333333333
subesco_980,transformer,0.1,2,FEAR,14.333333333333334,0.14625850340136054,0.14285714285714285,0.10238095238095239
subesco_980,transformer,0.1,3,HAPPY,16.666666666666668,0.17006802721088435,0.14285714285714285,0.11904761904761905
subesco_980,transformer,0.1,4,NEUTRAL,5.0,0.0510204081632653,0.14285714285714285,0.03571428571428571
subesco_980,transformer,0.1,5,SAD,11.666666666666666,0.11904761904761905,0.14285714285714285,0.08333333333333333
subesco_980,transformer,0.1,6,SURPRISE,19.666666666666668,0.20068027210884354,0.14285714285714285,0.14047619047619045
subesco_980,transformer,0.2,0,ANGRY,22.333333333333332,0.11394557823129252,0.14285714285714285,0.1595238095238095
subesco_980,transformer,0.2,1,DISGUST,37.666666666666664,0.19217687074829928,0.14285714285714285,0.26904761904761904
subesco_980,transformer,0.2,2,FEAR,29.333333333333332,0.14965986394557823,0.14285714285714285,0.20952380952380953
subesco_980,transformer,0.2,3,HAPPY,33.333333333333336,0.17006802721088432,0.14285714285714285,0.23809523809523805
subesco_980,transformer,0.2,4,NEUTRAL,10.0,0.05102040816326531,0.14285714285714285,0.07142857142857144
subesco_980,transformer,0.2,5,SAD,20.333333333333332,0.10374149659863946,0.14285714285714285,0.14523809523809525
subesco_980,transformer,0.2,6,SURPRISE,43.0,0.2193877551020408,0.14285714285714285,0.30714285714285716
subesco_980,transformer,0.3,0,ANGRY,32.333333333333336,0.10997732426303856,0.14285714285714285,0.23095238095238094
subesco_980,transformer,0.3,1,DISGUST,57.0,0.19387755102040816,0.14285714285714285,0.4071428571428572
subesco_980,transformer,0.3,2,FEAR,45.0,0.1530612244897959,0.14285714285714285,0.32142857142857145
subesco_980,transformer,0.3,3,HAPPY,48.666666666666664,0.1655328798185941,0.14285714285714285,0.34761904761904766
subesco_980,transformer,0.3,4,NEUTRAL,14.666666666666666,0.049886621315192746,0.14285714285714285,0.10476190476190476
subesco_980,transformer,0.3,5,SAD,33.333333333333336,0.11337868480725626,0.14285714285714285,0.23809523809523805
subesco_980,transformer,0.3,6,SURPRISE,63.0,0.2142857142857143,0.14285714285714285,0.44999999999999996
subesco_980,wav2vec2_base,0.1,0,ANGRY,14.333333333333334,0.14625850340136057,0.14285714285714285,0.10238095238095239
subesco_980,wav2vec2_base,0.1,1,DISGUST,18.666666666666668,0.19047619047619047,0.14285714285714285,0.13333333333333333
subesco_980,wav2vec2_base,0.1,2,FEAR,11.666666666666666,0.11904761904761905,0.14285714285714285,0.08333333333333333
subesco_980,wav2vec2_base,0.1,3,HAPPY,17.666666666666668,0.18027210884353742,0.14285714285714285,0.1261904761904762
subesco_980,wav2vec2_base,0.1,4,NEUTRAL,5.0,0.05102040816326531,0.14285714285714285,0.03571428571428571
subesco_980,wav2vec2_base,0.1,5,SAD,13.666666666666666,0.13945578231292519,0.14285714285714285,0.0976190476190476
subesco_980,wav2vec2_base,0.1,6,SURPRISE,17.0,0.17346938775510204,0.14285714285714285,0.12142857142857143
subesco_980,wav2vec2_base,0.2,0,ANGRY,25.333333333333332,0.1292517006802721,0.14285714285714285,0.18095238095238095
subesco_980,wav2vec2_base,0.2,1,DISGUST,40.333333333333336,0.20578231292517005,0.14285714285714285,0.2880952380952381
subesco_980,wav2vec2_base,0.2,2,FEAR,26.0,0.1326530612244898,0.14285714285714285,0.18571428571428572
subesco_980,wav2vec2_base,0.2,3,HAPPY,33.333333333333336,0.17006802721088435,0.14285714285714285,0.2380952380952381
subesco_980,wav2vec2_base,0.2,4,NEUTRAL,11.333333333333334,0.05782312925170068,0.14285714285714285,0.08095238095238096
subesco_980,wav2vec2_base,0.2,5,SAD,27.0,0.13775510204081634,0.14285714285714285,0.19285714285714284
subesco_980,wav2vec2_base,0.2,6,SURPRISE,32.666666666666664,0.16666666666666666,0.14285714285714285,0.2333333333333333
subesco_980,wav2vec2_base,0.3,0,ANGRY,38.666666666666664,0.13151927437641722,0.14285714285714285,0.2761904761904762
subesco_980,wav2vec2_base,0.3,1,DISGUST,52.0,0.1768707482993197,0.14285714285714285,0.37142857142857144
subesco_980,wav2vec2_base,0.3,2,FEAR,40.666666666666664,0.1383219954648526,0.14285714285714285,0.2904761904761905
subesco_980,wav2vec2_base,0.3,3,HAPPY,51.0,0.173469387755102,0.14285714285714285,0.3642857142857143
subesco_980,wav2vec2_base,0.3,4,NEUTRAL,21.666666666666668,0.07369614512471655,0.14285714285714285,0.15476190476190477
subesco_980,wav2vec2_base,0.3,5,SAD,38.666666666666664,0.13151927437641722,0.14285714285714285,0.2761904761904762
subesco_980,wav2vec2_base,0.3,6,SURPRISE,51.333333333333336,0.17460317460317462,0.14285714285714285,0.3666666666666667
subesco_980,wavlm_base_plus,0.1,0,ANGRY,10.333333333333334,0.1054421768707483,0.14285714285714285,0.07380952380952381
subesco_980,wavlm_base_plus,0.1,1,DISGUST,19.0,0.19387755102040816,0.14285714285714285,0.1357142857142857
subesco_980,wavlm_base_plus,0.1,2,FEAR,12.333333333333334,0.12585034013605442,0.14285714285714285,0.0880952380952381
subesco_980,wavlm_base_plus,0.1,3,HAPPY,16.333333333333332,0.16666666666666666,0.14285714285714285,0.11666666666666665
subesco_980,wavlm_base_plus,0.1,4,NEUTRAL,5.333333333333333,0.05442176870748299,0.14285714285714285,0.03809523809523809
subesco_980,wavlm_base_plus,0.1,5,SAD,11.333333333333334,0.11564625850340136,0.14285714285714285,0.08095238095238096
subesco_980,wavlm_base_plus,0.1,6,SURPRISE,23.333333333333332,0.2380952380952381,0.14285714285714285,0.16666666666666666
subesco_980,wavlm_base_plus,0.2,0,ANGRY,23.333333333333332,0.11904761904761905,0.14285714285714285,0.16666666666666666
subesco_980,wavlm_base_plus,0.2,1,DISGUST,41.0,0.2091836734693878,0.14285714285714285,0.29285714285714287
subesco_980,wavlm_base_plus,0.2,2,FEAR,21.0,0.10714285714285714,0.14285714285714285,0.15
subesco_980,wavlm_base_plus,0.2,3,HAPPY,31.666666666666668,0.16156462585034012,0.14285714285714285,0.2261904761904762
subesco_980,wavlm_base_plus,0.2,4,NEUTRAL,15.333333333333334,0.0782312925170068,0.14285714285714285,0.10952380952380952
subesco_980,wavlm_base_plus,0.2,5,SAD,23.0,0.11734693877551021,0.14285714285714285,0.16428571428571428
subesco_980,wavlm_base_plus,0.2,6,SURPRISE,40.666666666666664,0.20748299319727892,0.14285714285714285,0.2904761904761905
subesco_980,wavlm_base_plus,0.3,0,ANGRY,36.666666666666664,0.12471655328798185,0.14285714285714285,0.2619047619047619
subesco_980,wavlm_base_plus,0.3,1,DISGUST,59.666666666666664,0.20294784580498867,0.14285714285714285,0.4261904761904762
subesco_980,wavlm_base_plus,0.3,2,FEAR,33.666666666666664,0.1145124716553288,0.14285714285714285,0.24047619047619048
subesco_980,wavlm_base_plus,0.3,3,HAPPY,49.666666666666664,0.1689342403628118,0.14285714285714285,0.3547619047619048
subesco_980,wavlm_base_plus,0.3,4,NEUTRAL,26.0,0.08843537414965986,0.14285714285714285,0.18571428571428572
subesco_980,wavlm_base_plus,0.3,5,SAD,33.0,0.11224489795918369,0.14285714285714285,0.23571428571428568
subesco_980,wavlm_base_plus,0.3,6,SURPRISE,55.333333333333336,0.18820861678004533,0.14285714285714285,0.3952380952380952
subesco_980,wavlm_base_plus_ft,0.1,0,ANGRY,15.0,0.15306122448979592,0.14285714285714285,0.10714285714285715
subesco_980,wavlm_base_plus_ft,0.1,1,DISGUST,21.5,0.2193877551020408,0.14285714285714285,0.15357142857142858
subesco_980,wavlm_base_plus_ft,0.1,2,FEAR,7.5,0.07653061224489796,0.14285714285714285,0.053571428571428575
subesco_980,wavlm_base_plus_ft,0.1,3,HAPPY,20.5,0.20918367346938774,0.14285714285714285,0.14642857142857144
subesco_980,wavlm_base_plus_ft,0.1,4,NEUTRAL,3.0,0.030612244897959183,0.14285714285714285,0.02142857142857143
subesco_980,wavlm_base_plus_ft,0.1,5,SAD,9.0,0.09183673469387756,0.14285714285714285,0.06428571428571428
subesco_980,wavlm_base_plus_ft,0.1,6,SURPRISE,21.5,0.21938775510204078,0.14285714285714285,0.15357142857142858
subesco_980,wavlm_base_plus_ft,0.2,0,ANGRY,31.5,0.1607142857142857,0.14285714285714285,0.225
subesco_980,wavlm_base_plus_ft,0.2,1,DISGUST,41.0,0.20918367346938777,0.14285714285714285,0.2928571428571428
subesco_980,wavlm_base_plus_ft,0.2,2,FEAR,22.5,0.11479591836734694,0.14285714285714285,0.1607142857142857
subesco_980,wavlm_base_plus_ft,0.2,3,HAPPY,31.5,0.1607142857142857,0.14285714285714285,0.225
subesco_980,wavlm_base_plus_ft,0.2,4,NEUTRAL,7.5,0.03826530612244898,0.14285714285714285,0.053571428571428575
subesco_980,wavlm_base_plus_ft,0.2,5,SAD,22.0,0.11224489795918367,0.14285714285714285,0.15714285714285714
subesco_980,wavlm_base_plus_ft,0.2,6,SURPRISE,40.0,0.20408163265306123,0.14285714285714285,0.2857142857142857
subesco_980,wavlm_base_plus_ft,0.3,0,ANGRY,53.0,0.1802721088435374,0.14285714285714285,0.37857142857142856
subesco_980,wavlm_base_plus_ft,0.3,1,DISGUST,56.5,0.1921768707482993,0.14285714285714285,0.4035714285714286
subesco_980,wavlm_base_plus_ft,0.3,2,FEAR,39.0,0.1326530612244898,0.14285714285714285,0.2785714285714286
subesco_980,wavlm_base_plus_ft,0.3,3,HAPPY,46.0,0.1564625850340136,0.14285714285714285,0.32857142857142857
subesco_980,wavlm_base_plus_ft,0.3,4,NEUTRAL,10.0,0.03401360544217687,0.14285714285714285,0.07142857142857142
subesco_980,wavlm_base_plus_ft,0.3,5,SAD,34.0,0.11564625850340136,0.14285714285714285,0.24285714285714285
subesco_980,wavlm_base_plus_ft,0.3,6,SURPRISE,55.5,0.18877551020408162,0.14285714285714285,0.39642857142857146
